Accession,luminal protein estrus,luminal protein 0.5,luminal protein 1.5,luminal protein 2.5
A0A0G2JES3,0.6812044688423545,0.6461078843569636,0.6577342499366696,0.6366321503052108
A0A2I3BQE0,0.6439076192072686,0.6335346087164071,0.6262101573331048,0.6358040378400396
P56380,0.6387709192373882,0.6094493807714968,0.6310480176010064,0.6267837816873046
Q8CBB7,0.6591575398318099,0.7918737768894748,0.6541343350802882,0.6692321369558217
P31532,0.6168705224583548,0.6377383698739272,0.6016810443249245,0.6340118893183134
Q99JX3,0.5834022757935318,0.5377099758373078,0.4977459435109389,0.5603002749744956
Q9D1C8,0.6005822988868572,0.5664995447080144,0.551100631964023,0.5999322533730688
Q99KR3,0.6064326280206133,0.5660324615458476,0.6008190439097161,0.6335296906482558
Q9JII5,0.6101556450967679,0.5736920837109929,0.5892403657992059,0.628811602118676
P70288,0.6080422553580866,0.5903829087234038,0.6221099797918467,0.630804617763015
G3UZ30,0.5512363166480223,0.5424824732961099,0.5386712716701831,0.5791084575275327
Q9D281,0.5558329376702624,0.4851247523132158,0.5560862704579034,0.5365622648713482
A0A7N9VR94,0.636990617670258,0.606257256879285,0.6559862126971356,0.6780376595853459
Q8VEE1,0.5977257746680417,0.5695559198665923,0.6026786774403109,0.6317342858369651
P70303,0.580636824543424,0.5398606063842363,0.5567368163016622,0.5855455524443324
Q3TCJ1,0.5961772646182115,0.0,0.5921466031886117,0.6158257579219878
Q9DD18,0.6183686985524396,0.606370190613955,0.6157016720596462,0.6452231360975156
P45878,0.6291546655869213,0.6238384289097786,0.6141290298773808,0.6181612061288879
P62320,0.6651057374121646,0.664267000810434,0.6594470288002614,0.6760718675894247
Q8BGC0,0.5624513597649872,0.5410901926611056,0.5777070444339999,0.5949654260170132
O54774,0.6645406762428444,0.6298192954006419,0.6676588924798504,0.6616856527116288
Q8VBT9,0.5920067768605836,0.530510808144238,0.5625543130127327,0.552346764523689
Q99PG2,0.5960829305331355,0.5755848399495391,0.5895014506494608,0.602422714123081
P13745,0.708463914525307,0.6721577524179116,0.6815499679141871,0.7040438543471115
Q9CQI3,0.6646227237498762,0.6466156333841578,0.6569859845888381,0.6765399415903532
Q9JJN5,0.6102706120200099,0.5817427837064196,0.6128252896020915,0.6246679128747018
Q3THG9,0.6232169791583716,0.6080980140171287,0.6236330281676437,0.6304294145490791
A0A0G2JGI9,0.6399205835834032,0.5632921854395131,0.6402767736778195,0.6417546958984097
D3Z7C6,0.7024785426732345,0.6768062554796788,0.7102734388019011,0.7646714330807752
Q9DB27,0.6302182546445808,0.5984514411175766,0.6227921298801063,0.6320138692275653
P50428,0.5402111177070199,0.5911006407854245,0.0,0.0
Q9D7I5,0.6448593842591496,0.6282227715400243,0.6516692716778564,0.663266175418775
P51910,0.592593944724204,0.5530010269858799,0.5779338900860934,0.5891673959678887
Q9Z1T1,0.6146000002567199,0.5909574518229711,0.6061414116059732,0.6204627010384857
P01644,0.6115038881322589,0.6123778558011648,0.6075379988767431,0.6415220693090723
Q6P5G6,0.5911454377458346,0.5649366459442329,0.6044958805045729,0.6279618031067993
P51163,0.5517934262632592,0.4937315344114984,0.5204329856897233,0.5510481467480545
Q8K1R7,0.0,0.45491190910400103,0.553097799310822,0.6068498742023165
P06869,0.5181271191146365,0.6522039584691434,0.5178842979637297,0.5220132737785548
Q8K0T0,0.614921889517234,0.7067792590196706,0.613582656978009,0.637865395801517
Q8CG03,0.5649382516405266,0.5994940044032111,0.5580522288818609,0.5895247607363451
Q9DCL8,0.6475950010969697,0.623834269814466,0.6521282150508974,0.662500350695775
D3Z5N2,0.6715686887733926,0.6546829917767236,0.6603777268821915,0.6618105180430089
P52760,0.6399397405425424,0.6154012174412743,0.6559879136606962,0.6463798611887522
Q99LI8,0.6537205256110042,0.6239042176570124,0.655629291586561,0.6657086064803522
P84099,0.6914698083066778,0.6695164814301956,0.6858425294180709,0.7083049845878097
Q9DCH4,0.6797975416125122,0.6604896861083165,0.6784106443608608,0.6893985428117292
A0A075B5M7,0.6353811902740807,0.692498199822284,0.6497637783511279,0.6890626917219816
A0A075B5R5,0.6333204998357413,0.6277109197955427,0.6501330701127266,0.6649393339013758
A0A1L1SSH9,0.6824285013912079,0.6652803423614267,0.6911546852483251,0.7217069542705952
P41317,0.5841407987683385,0.5608794861400866,0.6179573028249145,0.6295179485221377
O70318,0.6282564214149458,0.6225205435726255,0.6129614731160531,0.6547093139454284
Q61584,0.6041572372679652,0.5303496608538627,0.6035302215645028,0.6289190572762536
Q61398,0.5365824049170339,0.0,0.0,0.0
P41241,0.6193286638804405,0.6009144487564344,0.6134292737943196,0.636290770160783
P47941,0.6265431499372851,0.6079483151398771,0.6203581446806059,0.6450434502874999
Q61495,0.5852647353899221,0.5584228347189335,0.5858392697161373,0.6617270286324176
G3UZ34,0.6513623727412493,0.6322110815002889,0.5814521090321867,0.6224334935568846
A0A075B5T3,0.5686615579667266,0.548587667809028,0.5840331105521038,0.5868501027111275
Q9D0F3,0.6095157393171602,0.5733600179375455,0.578974914194332,0.6060291624293781
B1AZP2,0.5900009691202907,0.5458726883954287,0.5808596586120336,0.6011443360277495
D3Z7U4,0.5768526445617589,0.4700402949845024,0.5314580820883348,0.5859220225473675
Q9CQE5,0.5032335086675955,0.45391258009536845,0.5349757908691463,0.569421300403876
Q99L27,0.6204738493765967,0.5824495785168692,0.6272897691718426,0.6313259879964761
P47879,0.5545142953102402,0.4873303388764835,0.6236839947878081,0.577096887597958
Q8R121,0.7030404115679397,0.6847052575047902,0.6997772546632882,0.6854408223735549
P62082,0.7419820697790003,0.7320135696178646,0.7472819228844937,0.7598740057297036
Q9JHK4,0.7448529923457499,0.7372038046804302,0.7334772267511507,0.7199834036734583
P97346,0.6143127331538594,0.5809337992615153,0.6104692785229048,0.6491389736190081
P31786,0.7353481608586473,0.7169539393157103,0.7448831130016916,0.7388957653157523
O55201,0.0,0.5106737718466421,0.0,0.5507545988940566
Q91VC3,0.8319091908521944,0.8398630773774959,0.8388751342101598,0.8411849152742792
Q9JI46,0.6471057549867324,0.6078877700614912,0.644545158807509,0.6521484675518807
Q9QYH6,0.5673769790187382,0.47878110666319385,0.553862530674441,0.5802703683135875
Q8CJG0,0.5974076573070516,0.5849534568426057,0.6151934353116273,0.6284745686652969
E9PZF5,0.6431538376941991,0.6123456852297839,0.6382969055104899,0.6522756798045034
A0A2I3BQE3,0.5705839157110687,0.6312877005996318,0.6321511030559801,0.6521466573452034
Q9CPT4,0.6219402771977158,0.5931054421079877,0.6017618556200846,0.6239803626388528
A2ADY9,0.6639707939828128,0.6500199191610915,0.6706882898570653,0.6810720827273707
Q3UWL8,0.6399723009058075,0.634373496214727,0.6266223190607231,0.6427377030686933
Q8K1B8,0.5671814985044165,0.5310294103569907,0.5837626465836927,0.6017821506096173
A2ARV4,0.6225306935489614,0.6260288417597966,0.6365791918018759,0.6481005187890586
Q9R1Z7,0.6965474781368082,0.6629494471621905,0.6828457995104804,0.7025395334662436
Q8R010,0.6263193745463679,0.6010529126332013,0.6163717750867794,0.6253688607283815
D3YTQ3,0.635979621889595,0.633306020789183,0.6674935830910464,0.6803201466506708
Q69Z37,0.6407082099184364,0.6275526292884951,0.6411507897137587,0.662674784625132
Q91XL1,0.6090078644689232,0.6505547742396554,0.6184817701979672,0.6388515042526548
Q99NF7,0.5724459049900729,0.5439880743783335,0.5481660675887526,0.5696858951168196
Q9WUL7,0.6392026226829296,0.6146548845627462,0.6371016372435587,0.6439402368934981
Q99KP6,0.5795343049196677,0.5495860698236418,0.5853338252874769,0.6206558084000827
P63325,0.6499601496478945,0.6089772883994047,0.6329447426202159,0.6094674307915657
Q9DC50,0.6439286432971415,0.609233359033327,0.6272776739912375,0.6421715658002802
Q6W8Q3,0.6118543824676929,0.5819271269908837,0.6193986987276141,0.6227136036031299
G3X970,0.5588824123643387,0.6095256907474957,0.5882777873664538,0.609762820221031
Q9JMG7,0.621121994791548,0.6132018546052423,0.6271356602497077,0.6444134780036241
Q8CI32,0.5523117116448175,0.0,0.5257477501073854,0.5552238538242523
Q61191,0.6087039708454917,0.6701453528155134,0.6206576837411487,0.6424523139264509
Q80XD8,0.5785767375162358,0.6322784057020654,0.6102148113668123,0.5740968879956304
Q9D379,0.6439271304595636,0.5714354120582231,0.5898912546831099,0.6261927563998252
P61750,0.6670146832157489,0.6504321392117527,0.6657940058283462,0.6750877412122306
P39039,0.6248240138384152,0.6139738225868069,0.6367589523026883,0.6504044004855816
Q9R0P4,0.5890145304299748,0.0,0.5876809479722821,0.6160072128445045
P35831,0.47054700072179245,0.46795984567090937,0.5437649841085544,0.5790428626464604
Q9EQH2,0.5848159234758168,0.5280540070026654,0.561337232028714,0.5422553358419262
P23475,0.5334973573678761,0.4808021428386088,0.5503682704068992,0.5645329854018067
P62806,0.6774172175028116,0.6710671615986774,0.6914076436416078,0.6482356155396801
Q8BG95,0.6246199901159442,0.5889574505381512,0.6141274064555893,0.6321049941734636
Q3SXD3,0.6067397337749185,0.5764756522881105,0.5896395378643957,0.5994576986456676
E9Q2Q9,0.4868379196990194,0.5403470511743521,0.5277517047771942,0.5795456766487359
E9PV41,0.6552958160022821,0.6245739640312851,0.6517754019730853,0.6684792914032557
O70325,0.622445750580251,0.5956346334996447,0.6146391292415743,0.6228696070950711
Q8CBW3,0.5878070496588575,0.5751405623069832,0.5872614483588682,0.5896026616907133
Q6PGB6,0.6679340883449344,0.6351784052162741,0.6671594441194415,0.6543785221768945
E9QP56,0.6444390273119577,0.6098105487254643,0.6405205279882867,0.64643199436037
P83917,0.6319274955356595,0.6067725455140095,0.6359435999005283,0.669320540749632
P42669,0.6568738477771798,0.6276586605141222,0.6575989621245896,0.6473633716340668
P57759,0.6144595823474408,0.5733342417293903,0.5878096583327594,0.6146471233150532
O70456,0.6486939999390265,0.6601132084735428,0.6652473836774,0.6484715523916963
Q91VH2,0.5881816203965243,0.5624292036855224,0.5958384284498667,0.6213955693616812
Q80XI3,0.5471094665379732,0.0,0.5628533210366874,0.5720757172299642
F6V6T4,0.6324159241846137,0.5896064503225326,0.6120166957382205,0.6456593914229114
A0A0J9YU62,0.6086729744282224,0.0,0.5886945279957023,0.622309442157742
P18653,0.6237122223984334,0.602260180395463,0.6266439793209966,0.6528362337119853
Q80ZX0,0.5921275584089758,0.5645213466498746,0.5828963035842982,0.6119252829519573
Q9D9G2,0.5338371849559902,0.5829614656867658,0.5320973059808112,0.5906646437355254
P35802,0.6000229279623834,0.5673549352139763,0.6246018508527195,0.640404440162132
P23249,0.4622834607182157,0.0,0.4803688905515914,0.0
P05132,0.6329041841817393,0.6177435420605399,0.6237014758460043,0.6303054539361933
P67871,0.6150693785339449,0.5907825691410526,0.5995630058176658,0.627122969498054
P31001,0.6138660072204586,0.6212088963979545,0.6156218951766276,0.6532942009391133
Q9JLV5,0.5588685504954781,0.5511795791407802,0.5854957521263655,0.6076396239017289
Q80SW1,0.6161599748071365,0.5790121406282774,0.6017362487552286,0.6195434044088404
Q9CYH2,0.6347102218944645,0.5441375092151094,0.543702989563239,0.5763244708733304
Q9DBB8,0.5817291923676498,0.548231247604842,0.5815173393535766,0.6122855921502133
P70122,0.6300348170186566,0.5967287337483856,0.6186449481741964,0.6338204569738545
Q8VEE0,0.6050950692152987,0.5804797094663312,0.5815488039761864,0.6221715185766433
P49962,0.5836838360709709,0.5510365326896624,0.5410481583432803,0.5857475431487782
P17897,0.6384800503007497,0.6242473400163117,0.6583387727998393,0.7013596182322204
A2A432,0.6312562624900443,0.6130333686888817,0.6391253207431676,0.6533445920231558
Q9WUA3,0.6092687222126755,0.6163771991055185,0.6288367100642973,0.6410359525679227
Q60668,0.8010656555063779,0.7543173160347016,0.7962342003196337,0.7873536949494394
D3YZP9,0.6207860836676122,0.5706785393297013,0.6045469674367361,0.605824830406214
P70389,0.5525828456895652,0.5038105140220726,0.5514454965632477,0.5580091642983641
Q8VDQ1,0.6662837702014337,0.6441246757089497,0.6583189734734175,0.6706952597306157
P15864,0.6517072027231147,0.5998180788710176,0.6536391258274538,0.6637263800577315
Q9D7X8,0.6245376819908446,0.5996049619906157,0.6225440183455038,0.6232665460938338
P14069,0.7455685517842847,0.7447148514764546,0.7649823323347806,0.7665120742395674
O70305,0.77947908104224,0.7682472502682846,0.7905283301531357,0.7897828648152897
Q8BH43,0.5895012921683499,0.5528627494433959,0.592414203803171,0.5774575863780873
P58044,0.6174342720516449,0.6359468275758191,0.6790553579236163,0.658821891204353
P60154,0.0,0.596478972002592,0.0,0.0
Q8BYA0,0.5981097156679964,0.5789868399968799,0.5846234244608429,0.5971616193018099
Q64337,0.6206110865223825,0.5896110047435493,0.5764401996705675,0.5982779262700397
P18242,0.6050172140322428,0.6175662273536446,0.6278198125485632,0.6378647417178102
Q6NXL1,0.7603966658858557,0.7361573808788159,0.7545666601227324,0.8034529093324948
P20239,0.5282898471686077,0.5622696938735723,0.614379828358825,0.5107268843087918
Q9WVP1,0.6181692639357328,0.5425463824188942,0.585134422624917,0.631137258608727
Q8VED5,0.5811076279019551,0.5112443205549545,0.6031464999626731,0.6476482044045243
P02798,0.5326082139248379,0.5796876647050074,0.5967302553134319,0.6396904975526662
A0A087WNV1,0.5256610692069205,0.5110491659443348,0.5633767568631489,0.5893174344340947
P25799,0.5966622022104663,0.6618437130144289,0.6280684774952328,0.6520009656650619
Q8BH69,0.6408922997213551,0.5884596276394245,0.6400688531085195,0.6409861872415423
Q9DCW4,0.7042159893499295,0.7600432268902696,0.7082345546333152,0.7120291451692531
Q923G2,0.6015458554975807,0.5533855241168234,0.5845741592765525,0.5962679943912408
Q07813,0.6223886093445563,0.6075486125683225,0.636343173643236,0.6516800104611208
Q64433,0.6347189793726176,0.6281987847415275,0.6289533262080643,0.6486992331535413
Q8WTY4,0.630633622179228,0.5866493467050596,0.6053081889533485,0.6226527293427212
H7BWY6,0.6286319502855153,0.6311658065614207,0.6281061078787363,0.6422488221092102
E9Q1P8,0.5593379075764097,0.5438171547914588,0.5582952319097936,0.5898151850176095
Q3UJB0,0.5830119747972952,0.0,0.5336867244626374,0.5463860936994881
Q9DBG6,0.636407091809124,0.5768621427130641,0.617162788496126,0.6276729713671193
P61148,0.6614172250802601,0.6305692937791866,0.6562077907232133,0.6830025013635856
Q9QYJ3,0.5767191671153984,0.5671928323685943,0.6515194880611405,0.6007130516802371
Q8K3W0,0.6145267119997841,0.49717527544671,0.5793986678453298,0.6449232279106833
D3Z0V2,0.5806787466394524,0.5022827038955173,0.598047726084107,0.603401586879276
P82198,0.6000376201068985,0.5768564419683847,0.6036130846997231,0.6302925489202402
P57784,0.6478308570835937,0.62387307350381,0.6509866501549654,0.6588166457218703
Q6IRU5,0.6342430918172044,0.6140249242668839,0.6260684383725981,0.6560661612694808
P47809,0.6691551810481807,0.6500877177239814,0.6576744595194264,0.6742084545066532
Q91YZ8,0.5813153869726031,0.5439446150603517,0.6046372210900076,0.6157734032336076
P09803,0.6482145481957235,0.6494486791211915,0.6452715943642405,0.6944949938644207
B2KGA7,0.6378494874154874,0.5920502397604704,0.6112476049881659,0.6281105150056889
P70274,0.613849396779573,0.6055313135302572,0.6256056768263456,0.6453058726662546
Q8VCI5,0.6171669343919037,0.6158749658564361,0.6362345239325702,0.669344561001391
Q4KMM3,0.8176757851165563,0.7810467942865537,0.8052396859376361,0.8489993393936095
Q9EPL8,0.5898591702475542,0.6037319745560561,0.6222314875052528,0.6450084007679017
Q9Z0P5,0.6148883182888296,0.5918477157238038,0.6286901571189006,0.6395010613299585
P61255,0.6893740306490372,0.6325706543106893,0.6821763657336294,0.6902600230567354
Q8BY87,0.5913546376163843,0.5371072522789822,0.6002663832660012,0.6331955322991439
Q8CH18,0.5861813445731894,0.524541332316853,0.5820609707897542,0.6157531186392357
Q9WTL7,0.701222935696974,0.7141026776566992,0.6911071668265836,0.7626137020089042
Q8CDG3,0.5962860961760346,0.5744699761133497,0.5923688540730858,0.5908078182500736
P31324,0.0,0.5128266706724118,0.510508515316043,0.5461607551019553
P54729,0.5949249034607098,0.5265525497706725,0.57279772927493,0.5990105616629043
P58871,0.5613444069081703,0.4905661683629114,0.5368983614108759,0.5486095650666832
P63280,0.6588768904754566,0.6396388002479957,0.6561928362588366,0.6604013905951498
Q8CHP5,0.6290311203484025,0.6043233358849344,0.6236329257787382,0.6478140677426152
Q6NZB0,0.6413848715462105,0.6005552039279968,0.6431694695410188,0.6351968727621372
Q9Z1R3,0.6084168636267454,0.5682586326363589,0.6320613483538092,0.5939898329025278
Q6ZWZ4,0.6841295396470183,0.6512051915912128,0.6743204555302009,0.699930347083738
Q9QZE7,0.6339384553235652,0.6105193463377008,0.6331211870939467,0.6411614212456473
P97765,0.631017385523285,0.5867886105824995,0.6238030450250245,0.6531161440073947
Q3UJD6,0.5974479245122878,0.8431707901060596,0.6464104320486963,0.6016642703430581
P61514,0.6269421322286797,0.5879240021764673,0.6017643230556295,0.6171999733146725
E9PV38,0.6405582189238446,0.6010609495671027,0.6297926907310825,0.6380136320924102
P15327,0.5999353344136776,0.5943179877447641,0.6147482255600215,0.6295479685177017
A0A0B4J1I9,0.558578612508688,0.5073779101980433,0.5757089286519095,0.6321340493771642
Q9WV55,0.6087526527360939,0.5575535454097535,0.5652372093383518,0.6096385935336233
Q9ES00,0.6008578105058683,0.5601094531534948,0.6003662726536394,0.6232991004000688
O54983,0.5521153200697534,0.5524756816723637,0.6239801492850389,0.6217462449674602
Q62074,0.0,0.0,0.5346970724284242,0.5631875078706047
Q62419,0.5765528497101684,0.5187390007322248,0.5819968064269405,0.6009151107107076
P49717,0.559406254524671,0.5498161041524887,0.5825450571168045,0.5911011987641221
Q8VDW0,0.5683713109173324,0.557700886041291,0.5776048726852425,0.5885804520024761
P26516,0.6456498468442743,0.621051547092539,0.6444377986030827,0.6566704103250994
Q8K0G5,0.5285239750732982,0.0,0.501058844382957,0.0
P20352,0.0,0.5729542812153209,0.0,0.0
P37889,0.5528991553012111,0.5725492057405656,0.5696179626029758,0.0
Q8BVU5,0.6094172196188659,0.5804258343681766,0.598518251025722,0.6076249613635816
Q3UMU9,0.5797857856180272,0.5249508232531234,0.5880380227002683,0.6216990205080971
P63276,0.6466264868010572,0.6054425800944102,0.6279117547031099,0.6379729488956736
P12025,0.5625789343901575,0.5225528942263531,0.5532290265247148,0.6033598584717067
A0A494BB95,0.6559584003060974,0.6381749657440929,0.638122534682326,0.6666917698289182
Q3TLH4,0.5244229396189957,0.5528489589595714,0.5290456583681148,0.5215110522481757
P14106,0.6010156233063475,0.5969518444417912,0.6054022663435132,0.6060531794569023
Q9R0H5,0.0,0.5333857990827632,0.5472462127421344,0.6088651317347734
P29758,0.6016297237855346,0.5732439095721735,0.5900266568894726,0.6072650870811663
Q91WE2,0.5452985458684017,0.4640933794087672,0.4852278907612731,0.559498667898927
P62307,0.6265214700367906,0.6247304259335308,0.6234091078934776,0.6489668900660158
A0A0B4J1H7,0.5593413780417832,0.5411922451688282,0.5664106071022539,0.5729820669666301
Q9Z1K5,0.6067364479925119,0.5335080559762155,0.5858576696010436,0.6206279316598746
O08540,0.5910050180577172,0.686156350139025,0.6020667572286696,0.6067092516712401
Q8CI33,0.5959987225677019,0.6361160000182206,0.587006979398729,0.64103455659803
Q3THK3,0.6408283178072695,0.6199252142684005,0.6406486283578212,0.6519445893101133
P27005,0.4894205983050895,0.6615496940565273,0.6192093999249202,0.0
O88593,0.6238366805885787,0.675401575276042,0.6363072088036215,0.6373709221274699
J3QN89,0.5130928984049266,0.4780934297054763,0.5074179138332015,0.5529999339814547
P97350,0.6007652770397885,0.5515380113759408,0.6057980798312618,0.6014061879877747
A2BH06,0.6555776843827539,0.6065257090772154,0.6477502021227909,0.6525611981094069
P61079,0.5793208699184274,0.5649798917507276,0.514995177578249,0.6044902193714944
H3BLI9,0.6387164261664272,0.6138299250535718,0.6426331642849569,0.6646217243453414
A2AQN5,0.6089565831957798,0.5422137117273089,0.6098540650929729,0.6195944874711977
P33267,0.5757949817445793,0.514066030798343,0.5494877269796224,0.5719978050230085
O35326,0.5967158610699238,0.5346085336865919,0.5889474911089035,0.6099071843907822
Q3UH60,0.47778379857039477,0.0,0.4806976866290128,0.4977395767209015
O35594,0.5255025584083234,0.5081072690941066,0.533005564281387,0.5580471981746954
P41778,0.5882982905917544,0.49035170932857497,0.5801684622516174,0.6107476723511197
Q8BVG4,0.5682028480829054,0.5063148758506186,0.5814796575493082,0.5822009631949611
A0A0G2JGQ8,0.6833221779364091,0.6736110529062521,0.6945494337610242,0.7347735328388116
Q99LR1,0.5313916834624042,0.47193615384992826,0.0,0.5478351245598637
P61965,0.5570527665629675,0.0,0.542311407466238,0.5704170234480122
P30412,0.6004732488804662,0.5647647774559704,0.5842453714004354,0.5893463400071299
D3Z6Q9,0.49365174765728637,0.4963680773381538,0.5401282090791556,0.5598705004091086
O88587,0.6436096626733688,0.6080634184734183,0.6377738749970482,0.6536411639809635
D3YYK8,0.5470867849519068,0.5309308150464332,0.5599573115862851,0.5836504434381434
P62774,0.6954150185673508,0.6582194983879223,0.6895958221521046,0.699410354742098
Q5SYD0,0.5672211964068624,0.5760309371128037,0.5600817713405899,0.5827465704705126
A0A0U1RNF2,0.5932846464653988,0.5400799824044635,0.5922474141223911,0.6045208598311775
Q9JLF6,0.6158953722198902,0.570076127683064,0.5909824216371287,0.613903847441811
P12265,0.649285075390464,0.6337433958767288,0.6462659528676735,0.6877100530619149
Q9Z1A1,0.6310809414308531,0.6029995554580235,0.6252177570994131,0.6285292412648188
P62878,0.6353296279247023,0.6026773838060643,0.6353238044160759,0.6472969752595202
A0A1D5RM23,0.6190884112460082,0.5967974970906471,0.6228542588642095,0.6341752275279379
O08807,0.6513268027375826,0.6169715038889757,0.6647272193793302,0.6833956877347671
A0A5F8MPZ2,0.6778281317740171,0.6992701985042338,0.7420392945446901,0.7458016335762894
Q61249,0.5685618865588178,0.5280764146770704,0.5469169393153233,0.5868357120756496
Q9D1M4,0.6691362538395144,0.6135597638609003,0.6284325702577974,0.6439764323355621
O54734,0.6022690255086826,0.5677129015526028,0.5451269202982382,0.5723010341151048
P70158,0.0,0.6166882115819045,0.0,0.0
Q9CQ48,0.6275571154047832,0.6030986188262246,0.6302276921344728,0.6624363012202711
Q3UHX2,0.6729318887265776,0.6382685260990839,0.6654512084915732,0.6852056816285977
P28667,0.6180560084275473,0.5919338791622004,0.5907723219262138,0.6213092675608963
Q80UP5,0.6153629006682485,0.5929108764559848,0.6248757302913319,0.6445521184132446
Q60902,0.692837355477498,0.6818797520797956,0.6989319264184852,0.7080198310310818
Q80W22,0.58215155330755,0.5366646260087053,0.5484977774316555,0.5964309490147413
O09044,0.5282313485596287,0.0,0.5373255577672725,0.5600704904874215
P01642,0.5306173325094934,0.5354078496934458,0.5509956420536382,0.5747502453699068
Q8K2F8,0.5731218997706281,0.5365657383990297,0.5645824820655297,0.5886018910565287
Q9WTN0,0.6671856885837489,0.6582569184382684,0.6655230012517637,0.6649070181041349
Q3TNA1,0.0,0.489708987522445,0.5564720979471147,0.5925568611385282
Q9DCG9,0.6224935575615222,0.6155229018913895,0.616193061267292,0.6413899078889579
P70695,0.6167553003721629,0.5293394685024766,0.558322098535028,0.5859085598045866
Q61414,0.0,0.0,0.0,0.560531599006452
Q8CHH9,0.6338045538600824,0.6075725152130058,0.6150038252158344,0.6452300416501482
D3Z660,0.5784676956845067,0.6493267151144267,0.5772471675970869,0.5762685974989511
Q61087,0.6107529760855068,0.5943026064388798,0.6194699243581556,0.6472914103222539
Q78JW9,0.6270481773238528,0.6136718303396531,0.6260259318616685,0.6413980264956863
Q8JZL3,0.5892063548293123,0.5764755138487625,0.586124221848938,0.6006538399120199
Q9D0M1,0.5481775823660088,0.5499537414070953,0.5172456502241713,0.6180081105680985
Q9CPX6,0.6027889914761873,0.5575492973791938,0.5885178794788896,0.6140659400065118
Q9CQF7,0.5534913344796131,0.5313644797883192,0.5395188181151175,0.0
P97816,0.6752528139638582,0.6562177071153041,0.6400169206962405,0.6716362186868237
D3Z2H9,0.6742033055293949,0.6622106327983283,0.6729037737315531,0.6804840019444173
A0A0A6YW06,0.5854508207543676,0.5378389986722864,0.5581725807892561,0.5615610517285503
P97864,0.5811429301801991,0.5670736309998793,0.5783572138167816,0.6012376266081644
P22935,0.7017732080530298,0.6653506709909289,0.6717596387217906,0.6635795786888615
Q6DFW4,0.6976845936712578,0.6958270034252975,0.6753750015849216,0.6622877441984365
Q9JHQ5,0.5961100245054077,0.5318308710376403,0.5882193847824531,0.6123203616318906
P62855,0.6676617450609462,0.6537141446449716,0.6697791576075135,0.6950811770602315
Q91ZX7,0.0,0.7160770135346362,0.5331687014789902,0.5228534521420956
Q99PV0,0.6465390632327361,0.5959999544146134,0.643589253213851,0.6588701546586118
A0A0G2JGU4,0.5803332904698785,0.5788311385322318,0.564821773524048,0.6081814621419415
Q9CR09,0.6514067337943144,0.6306842751452233,0.6458804997852114,0.6304136604782244
Q569Z6,0.4912741871084802,0.0,0.5062112771608459,0.572023231443108
E9QJW0,0.6073097944551097,0.5329075240643976,0.5656706298308705,0.5910348616394104
P08030,0.6809967752128713,0.6592070756499199,0.6835370204077013,0.6983362950689752
Q80SU7,0.6247766258394567,0.6569645062927983,0.625799676819041,0.6602500132069705
Q922J3,0.5663698292150151,0.5075632500285002,0.5686313178349344,0.5789399319141785
Q05186,0.5398123369327172,0.521420031854099,0.5276139558337934,0.5562840863398149
Q99ME2,0.5481808514380262,0.5302444841463244,0.5539403716717985,0.5725924505187452
Q8N7N5,0.5950277923803828,0.6090934273375024,0.5653985175859695,0.6032972291844637
A0A1D5RMM8,0.5829203346202643,0.5659817215353883,0.5505516091506492,0.5802438035649078
P30933,0.0,0.6632399751766069,0.0,0.0
Q8BM26,0.0,0.7133484883501675,0.0,0.0
Q63829,0.5915028707814622,0.5285105658693355,0.5959908387058033,0.5961215936705987
Q61391,0.5882598587722389,0.5974500947119733,0.5958286751068466,0.6074042158032249
Q9CR26,0.6614518242031381,0.6244365939452864,0.6481043254688083,0.6516241953055316
P10761,0.5894742683002978,0.550888074869951,0.6368774667702318,0.6048990807270408
P62849,0.600965341959688,0.610506591870466,0.6498192439507295,0.6616746443708966
Q9D1G1,0.6064884649109222,0.5933814807981983,0.623250120128879,0.6287623804179612
Q9QZQ1,0.5806034112294327,0.5272816624656047,0.5743131981061683,0.6016858665597394
Q9R0M5,0.5778247179073802,0.526590909353718,0.5560895346674138,0.6052159899646057
P61971,0.6942139205401996,0.672521136600851,0.6756954691269269,0.680318075348819
P61327,0.6248292783451567,0.6199614923480535,0.6394543296518961,0.6580976315556376
Q9QY36,0.5679166676698966,0.529398762143562,0.5556249758677588,0.5820638305156217
P62315,0.6311349611365005,0.6024803579219182,0.6332223522270974,0.646571653298653
Q8CG14,0.6004700837317221,0.6070904207015881,0.6258205910634442,0.6288735568525639
P60840,0.5125797491128862,0.500573749066747,0.48134786541267655,0.0
Q3UN54,0.0,0.6945085104050845,0.0,0.0
Q6PGF7,0.5368301714007593,0.5397518658547735,0.5662420238358584,0.5796659568487913
Q91Z40,0.5028476258077414,0.5029906187451954,0.5184181300998089,0.5263846493078033
Q6NXH9,0.7844695613969509,0.7857602657335778,0.7483549011406508,0.7242321018557704
Q99JB8,0.5711163555574356,0.5138456434257553,0.5671998557207318,0.5353909479096812
Q02248,0.533642105706359,0.5247740258171238,0.5329850629467323,0.477824829233354
Q9CQJ6,0.5939159154340149,0.5680664742856797,0.5822299674862844,0.5833898801413537
Q9EQ32,0.5494470408972753,0.4920836813417215,0.5173216205664596,0.5906851125235066
Q9D0L8,0.6105817901758389,0.5394895521172132,0.5999857790061998,0.6382974326134955
Q7M6Y3,0.6026776053635587,0.5768552221890545,0.5998980261355665,0.6443506755879259
