,IU_Finnerty_Estrus_n1,IU_Finnerty_Estrus_n2,IU_Finnerty_Estrus_n3,IA_Finnerty_Estrus_n1,IA_Finnerty_Estrus_n2,IA_Finnerty_Estrus_n3
Relch,4.937026108408972,4.8563791841665696,4.874219641224833,4.60375111200768,4.781859813481018,4.719742043020169
Gm10193,0.19809599597316357,0.20401541914933005,0.17607599465425317,0.17348499933881656,0.0,0.28111856469070995
Tnfrsf11a,3.6836162133085018,3.6768048358846706,4.012933575144166,3.44731757998125,2.8346695727525053,3.4606632414629535
Gm7160,0.2811309521678458,0.582752451234035,0.4453032482766218,0.36931939669626324,0.41700874712426167,0.2120345611418608
Zcchc2,4.445453100077821,4.539974488864594,4.603831279036845,3.910904618292261,4.102784247144236,3.945787594699072
Gm20753,0.028481028656245362,0.07696161449925921,0.07073588179125875,0.08706821982314317,0.025244395991862765,0.04745483904659163
Phlpp1,3.9595027972908294,4.178867258184899,4.09105586162912,4.014675436541763,4.059305406542569,3.987130719875722
Bcl2,4.551255168432183,5.137923879159494,4.863889066243568,4.5694150202613155,4.4850232473095195,4.403209097843363
D630008O14Rik,0.0,0.0,0.0,0.0,0.0,0.0
Kdsr,4.263459326826938,4.33844619364924,4.314927019175819,4.441749799649175,4.664359843442225,4.478167422921686
Vps4b,5.4856849358201325,5.5548598573561945,5.500782960071298,5.608149231769761,5.577429735481368,5.712391938141065
Serpinb5,2.1844636021226536,2.2623268408192487,2.327917944675978,3.0007572062907286,2.20254232483799,2.2567244491972973
Serpinb12,1.3886458178017096,0.9004544942825704,1.2545793374395238,3.276459105103341,3.2480607410438447,3.6021267651001905
Serpinb3c,0.0,0.0,0.0,0.0,0.0,0.0
Serpinb11,2.1523096650417433,0.8269313427205855,0.7436726153159221,5.0759464447493015,5.802552379611459,5.098855100997416
Serpinb7,0.0,0.0,0.035390054696854405,0.0,0.8340299292599864,0.14194085740134768
Serpinb2,0.0,0.0,0.035390054696854405,0.0,0.0,0.0
Serpinb10,1.1018816037406205,0.7887328359833583,1.5420208155798505,0.17348499933881656,0.10081743530634124,0.25822041064342016
Serpinb8,3.764665792060917,3.814884476032123,3.245194798020461,2.9413510378901533,3.7336870473021175,2.968755752527122
Cdh7,0.0,0.0,0.0,0.0,0.0,0.0
Cdh19,0.7307747958144181,1.3616637731921353,0.7159837257610487,0.0,0.0,0.0
Dsel,4.460047939512584,4.2121240877326365,4.266462618101755,3.9772832278914225,4.137223942635708,3.8311952826035944
Cntnap5a,0.3889100591467235,1.500889996393835,1.1056540863042046,0.2304307196621735,0.15090902301745615,0.04745483904659163
Tsn,5.135484706102732,5.015580124620748,5.153865251990056,5.34122209412933,5.32109205521343,5.355549053168589
Nifk,4.209948956615428,3.9629065511622956,4.1906658071863685,4.1058210001090085,4.191349886261739,4.2096218345227285
Clasp1,4.909675454214896,5.017962084363188,5.029243112155482,4.849188907719053,4.9800422876895745,4.847151007685945
2900060B14Rik,0.028481028656245362,0.0,0.07073588179125875,0.0,0.0,0.0
Tfcp2l1,5.625627504338786,6.124547594025172,5.962083912142884,5.0953560651847525,5.733266741115661,5.280875476315043
Gli2,3.837190349328982,4.283317706321629,4.361151559743741,4.393384313510548,4.181373609149032,4.357450232768653
Inhbb,5.630134668488943,3.391780131111083,3.8905889065050907,4.866343014369078,5.021845775622667,5.441005249552332
Gm19295,0.0,0.0,0.0,0.05808617759581425,0.0,0.023734097738066867
Ralb,4.677595361480602,4.709018133705763,4.49735168331598,4.610710310690359,4.664359843442225,4.690535127846264
Tmem185b,3.5780858031737384,3.551044394678141,3.5783594263116956,3.5323168416654975,3.7129661396549603,3.3960619008110955
Epb41l5,4.54098238289319,4.499139346660821,4.720135116648566,5.225044559723143,5.162002268573257,5.50342984923022
Ptpn4,4.49180899557459,4.351104546158431,4.233653031660245,3.8080902898472546,4.18214455686482,3.7520054060157624
Tmem177,2.8616248245221936,2.732408967486324,2.9822243534622808,3.0890564009369035,3.0938014064516124,3.144572000977108
Cfap221,2.0125990015960995,2.0119624795100437,2.4946634548950533,4.399827063141712,4.372455338008609,4.712519884204324
Sctr,0.49256686447633496,0.37624791616156306,0.6735512895567758,0.0,0.05047272216344353,0.09480323068514838
Tmem37,1.4019442154040012,1.3860975884671958,1.3269755744262257,0.674229410554942,0.7776249483878614,1.4514733867236373
Dbi,5.191540024428459,4.952658926267675,4.899852306076302,5.522050803320865,5.2460383021965535,4.9406532414509305
3110009E18Rik,1.46617459710184,1.145143029057593,1.474835575814954,1.5089408303294134,1.1604907714089414,1.9562001522053507
Steap3,3.9745947458399473,4.415829813834585,3.9085022596746515,3.5323168416654975,3.2202569261955767,2.7585425308322313
C1ql2,0.0,0.10253704520958629,0.07073588179125875,0.0,0.0,0.0
Marco,0.0,0.05133585693004986,0.0,0.05808617759581425,0.0,0.0
En1,0.05693898712227472,0.0,0.035390054696854405,0.0,0.05047272216344353,0.0
Celrr,0.05693898712227472,0.05133585693004986,0.0,0.05808617759581425,0.0,0.0
Insig2,4.305067106701674,4.335088253135556,4.390968509097796,4.794926314756716,4.828565906330005,5.082790541800679
Ccdc93,4.003073168841749,4.196020452989666,4.258986118299079,4.151663930246184,4.106115769252887,4.097082001298758
Htr5b,0.0,0.10253704520958629,0.05307124731711281,0.0,0.07566900052677897,0.04745483904659163
Ddx18,3.9551486746626203,3.817144728390055,4.0616324185297605,4.130407129537776,4.121790752271943,4.267813277806501
Dpp10,0.11369441521222068,0.15347204269197626,0.19347659839691597,0.0,0.0,0.0
Actr3,6.203776580659569,5.996414146579169,6.049549785503807,5.991841376690411,6.099224568247,5.888967398387412
Slc35f5,5.059239810286759,5.340034635962851,5.376751370412698,5.4237423833890634,5.117027363839878,5.586499513105546
Gpr39,2.6999739758733043,2.739041934715237,2.520445211637851,2.7121125322720094,2.4067499009749933,2.5271453683653036
Lypd1,0.9952469174156423,1.9915204162660347,1.235758263305525,0.9335602802890097,0.39370330239419404,1.8003636232802216
Nckap5,2.063677100659039,2.5058158299397877,2.8340453274135324,2.8551454118497457,2.5993709489085677,3.2870751168018577
Mgat5,4.836932545470364,4.784337540559089,4.770584208623105,4.836819153537431,4.88049888452276,4.797099291262954
Gm8451,2.5480761246720856,2.634655788314073,2.650337013474219,2.2102607172094766,2.56134366441917,2.5233699547442567
Tmem163,0.11369441521222068,0.2540504041943831,0.21081953994895677,0.3420066429334571,0.20062797522679618,0.14194085740134768
Acmsd,0.08535097285070306,0.10253704520958629,0.07073588179125875,0.0,0.0,0.0
2900009J06Rik,0.2536357101417965,0.2540504041943831,0.22810022638635832,0.28665238950880545,0.15090902301745615,0.1184047699751147
Ccnt2,4.688136616693243,4.486498665639094,4.6355738090721745,4.4740671668648755,4.640765641784596,4.471136490564236
Map3k19,3.4529323784811936,3.196064279943417,3.556393579819738,5.576752049734648,5.629342129347717,5.603611568814131
Rab3gap1,4.992292190419619,4.998399109822701,4.98520584666498,5.091075253881351,5.260300837926445,5.286175143501188
Zranb3,4.115107752164427,4.09781624825584,4.330884185695913,5.064264137872565,5.286443051854566,5.049561569032783
R3hdm1,5.247320745455709,5.065420153438485,5.145446013372554,5.12481939609299,5.4743193547328115,4.956145423766303
Ubxn4,5.690998274510335,5.727594217929548,5.654433503578015,5.889785133966266,5.865916895287373,5.864071343421338
Lct,0.9765891815410044,1.564461258784312,2.358230791991592,0.720601148301558,0.5080490704816715,0.5834704647750673
Mcm6,4.057708128933742,3.906709826544184,4.057969354386927,3.909740730453368,3.9051170682387006,3.935642889418015
Dars,5.68133471862524,5.494249582279534,5.596510656226202,5.512479427119223,5.590332775863375,5.476187544969375
Cxcr4,3.7118320023697304,4.175716650440946,4.333673922020457,3.7726664092518005,3.698077044960384,3.347227797809782
Thsd7b,0.9952469174156423,2.4633009206767973,2.153099665727484,0.44964525723275883,0.20062797522679618,0.1887675446439551
Rpl31-ps9,1.7503723149848631,1.5747067066491636,1.848767140133236,1.6469007133763414,1.954353715282648,1.9495984492689198
Cd55b,0.17008798335430372,0.20401541914933005,0.19347659839691597,0.8094927531003097,1.0073744584578974,0.8791980533200665
Cd55,5.1791024360552,5.327144626763512,5.099449613297836,5.905583516840266,6.200871049624886,5.975089593364614
Zp3r,0.028481028656245362,0.025676382633527485,0.0,0.08706821982314317,0.05047272216344353,0.23518905258862657
C4bp,0.33548962902320095,0.35218318332516074,0.2453142205031036,0.4758479765065188,0.658324938180941,0.6430992456236289
C4bp-ps1,0.2536357101417965,0.37624791616156306,0.22810022638635832,0.5017501529305011,0.3464846750378162,0.5631642225608374
Pfkfb2,4.927992078246099,4.771374631056027,4.839267784730634,5.118230626950192,5.182903617968339,5.08953986815884
Yod1,3.0036968785855978,2.8691098151924384,2.964169722648807,2.903946185287072,3.1450089616485744,2.877151090914784
AA986860,2.0050919840734656,2.2832686808203686,2.471182555950736,2.545401863675586,1.9955974006109667,2.7094133564714165
Fcamr,0.6392100433428748,0.9182530366608554,0.9244892529571698,2.4990464982478464,2.2718179957425275,2.8335978423358243
Pigr,5.184862088542994,6.126680847895375,4.993641898676194,2.7968178048760266,2.56134366441917,3.077018478323198
Fcmr,0.2536357101417965,0.35218318332516074,0.2453142205031036,0.05808617759581425,0.15090902301745615,0.28111856469070995
Il24,0.05693898712227472,0.05133585693004986,0.0,0.0,0.0,0.0
Il19,0.2811309521678458,0.2540504041943831,0.14112089734472744,0.0,0.0,0.023734097738066867
Il10,0.2259514962969404,0.05133585693004986,0.017697797411868783,0.0,0.05047272216344353,0.0
Mapkapk2,5.454988169943896,5.538433705786749,5.730777400881673,5.684658228433862,5.426842805977076,5.897477958573585
Dyrk3,4.19203078506811,4.066635632876112,4.006515170234257,5.006829712494438,4.864654998735372,5.092168559203473
Eif2d,4.154308365890637,4.288264587194027,4.329486394622458,4.871699537972111,4.649980596103871,4.9127762049135315
Rassf5,5.932018572973813,5.361235888772368,4.9391398058794485,3.938439408252765,5.011137109433359,4.26714798186073
Ikbke,4.0626192214301735,4.077137506183624,3.9810824674018357,4.606076229142122,4.72393802718777,4.654593454002844
Srgap2,4.670149816614447,4.799674460390291,5.032480581436378,5.710582496307702,5.81120634227441,5.954983167465037
Fam72a,0.8174023414440847,0.9531730804162952,0.9244892529571698,1.5451002668076357,1.9613422912155336,2.4199237322080824
Avpr1b,0.0,0.0,0.0,0.0,0.025244395991862765,0.0
Ctse,2.484079792546386,2.64559367919695,1.7339860574202821,0.3420066429334571,1.1164888117669942,0.8959086345790712
Rab7b,4.244850356176707,3.9755129551722868,3.895637048995086,3.8285055179899903,4.000079585886431,3.844482375492346
Slc26a9,1.7881178608001231,2.2832686808203686,1.7032395116748402,3.2786482572025024,3.0179115721238534,3.427344274414977
Pm20d1,2.2636282586604364,0.9703011014134855,1.0182201910204194,1.2784948664497093,2.497362483326573,1.5617473449182155
Slc41a1,5.241910753906976,5.169378377895795,5.092081255076291,5.442533483420451,5.592216317898011,5.529949672875542
Rab29,3.870979625732233,3.692269503692477,3.5109617284366825,3.5558080741234424,3.2712941379856537,3.4334852543667864
Nucks1,5.3856674348346685,5.375599887833944,5.492072396654399,5.451299651004609,5.446409578504318,5.575226563834561
Slc45a3,2.9306306177069077,3.0174064793251576,2.9568560910901542,2.345733816870467,2.5055846415349383,2.637700169952155
Elk4,3.9745947458399473,3.885849471988735,3.9106304742856732,3.52550261615349,3.928226973037126,3.3046329686908673
Mfsd4a,4.339084866134759,3.7850271004168032,3.4272826067213247,2.9595443620552104,3.107413747871699,2.6871432995688114
Cdk18,3.6692044305962206,3.303413841265127,3.2355089837873656,4.194622394787163,4.733753618915801,3.9045767700829757
Mir135b,0.0,0.0,0.0,0.0,0.0,0.0
Lemd1,0.05693898712227472,0.2540504041943831,0.7019597800364736,2.3889309606660554,1.3093078568530585,2.5346542358688295
Klhdc8a,0.14194723316740682,0.15347204269197626,0.31342038480309364,1.5089408303294134,0.658324938180941,1.7849805255159725
Nuak2,4.175537857655897,3.8350453263339888,3.8085080222725125,4.6890476061765805,4.769941400715441,4.923537178320089
Tmcc2,4.057708128933742,3.5495708118818037,3.7035243358067222,3.6169248941213636,4.166611583639708,3.9328582102070695
Dstyk,4.994996212271779,4.924698238254511,4.854278725178424,4.99154567865453,5.367856699238175,5.171756817082426
Rbbp5,4.604519605340453,4.399563946600313,4.465712845581065,4.411884630648996,4.59745138794662,4.440271361453395
Tmem81,1.9975302218174364,2.1797393053993828,2.1449558989397928,1.7787772836418656,1.954353715282648,1.9295385478556977
Cntn2,3.9330892807989226,1.8035128219993681,1.9813826953433813,1.7882755778230985,3.410455223560933,1.0817987604937724
Nfasc,3.4529323784811936,2.4369095673975787,1.848767140133236,1.4966189147969418,2.261460890452074,0.37119786933631815
Lrrn2,2.056532886445592,2.842617388810266,2.8885236215344374,3.8373078945430565,2.7320800027719954,3.15270530414527
Mdm4,4.739736185164382,4.7062369439578,4.895625558011971,4.819615630721232,4.99074396133926,4.789232510426937
Pik3c2b,4.265061257591919,4.708091929497039,4.682522357783334,4.536351377270357,4.4294195424199305,4.68221957547027
Ppp1r15b,5.5085663234435165,5.284847410630058,5.343815716466854,5.2380915295564465,5.475165885887285,5.349929418521801
Plekha6,5.7882454910733125,5.844966320118384,5.827994585853087,6.19772509989948,6.071296822930738,6.250020628266296
Gm19461,2.3586799909483105,2.597316702056697,2.682169054704347,3.7021289718977015,3.6689055074205066,3.747541068136375
Golt1a,2.3370989810568887,2.480521368410794,2.57816675960898,2.6069276044965934,2.4807153538453095,2.7250248632411562
Kiss1,0.61553907653891,1.130213745198546,0.849721692140154,2.329050415929049,1.8512572809758823,1.6531757354500116
Ren1,3.8173573879736566,4.248720826403363,4.095778580710508,5.411362006213863,3.479640836345878,3.9169303059226337
Etnk2,1.0136439377113042,1.311171361504657,1.5564093455221408,2.489515398516717,3.557387597380573,2.963879708288777
Sox13,5.799697772306679,5.659641180293846,5.726057524197992,6.304160021305418,6.463934333972536,6.257870907199388
Snrpe,4.2840869732068905,4.0986686567598944,4.094599989140127,4.049708521920994,4.094406584572457,4.174471021718411
Zc3h11a,6.10405768712178,5.795604540902791,6.298539883308461,5.672139728716146,5.833184863539332,5.8296495960559565
Zbed6,5.3680245448238395,4.999092047463869,5.53194776187691,4.619341765052143,5.148310322401961,4.5844192776865835
Lax1,1.2157586655325798,1.1888655385837943,1.7929336317005549,0.6975772864789372,0.39370330239419404,0.6035624603024691
Atp2b4,5.537909014666284,5.987172763828655,6.332961839969184,5.50091898575158,5.023176332307655,4.3519625520024015
Optc,3.6001003156411238,3.5900330947395425,4.101065129592273,2.6808991423693853,2.3652969231311176,1.7293097547356513
Prelp,4.883713923605616,5.938015678531108,5.66344179866342,4.998628884003256,4.010197203443864,4.260470574105274
Fmod,3.039690847599748,3.3900524524460054,3.769296045887584,2.3783023669665564,1.8356647311449366,2.271367528449809
Btg2,4.9672247011850175,5.287446707048953,5.091210809398083,5.191015647086725,5.272551087640935,4.869629436447533
Gm8618,0.0,0.12804583228305882,0.035390054696854405,0.02905533515099825,0.05047272216344353,0.023734097738066867
Chit1,0.0,0.0,0.0,0.0,0.05047272216344353,0.0
Chil1,1.2614453353354147,1.0998028872067636,0.2795252069950649,0.17348499933881656,0.0,0.1184047699751147
Mybph,0.0,0.0,0.07073588179125875,0.02905533515099825,0.025244395991862765,0.04745483904659163
Adora1,2.1652923429664286,4.2249731375049535,3.7668446737053,4.858254050026477,3.3800129311858407,4.17227827689828
Ppfia4,2.902970559007038,3.2002519758720824,2.976841931134833,2.0614150847925297,1.728279653990414,1.8669379130372223
Tmem183a,4.69701015209502,4.529505599809463,4.586673114561833,4.595570371314843,4.635881348494935,4.525533050558311
Mgat4f,0.2811309521678458,0.07696161449925921,0.21081953994895677,0.3420066429334571,0.39370330239419404,0.1887675446439551
Cyb5r1,4.741228866353829,4.498568222598155,4.5625894796919395,3.7779941499987184,3.8540280357252805,3.8373497117339626
Adipor1,5.3916528892993565,5.6706730558037215,5.59677332301723,5.416539135687596,5.4365641187628215,5.717867855709633
Klhl12,4.15965811984505,4.084078014132573,4.247412517160545,4.115348835236213,4.217724882856793,4.4591242333253565
Rabif,4.016501225753752,3.8666960224262104,3.928191769965511,3.9407001403676873,3.9823590745874444,3.803022247165727
Mgat4e,0.0,0.0,0.035390054696854405,0.02905533515099825,0.025244395991862765,0.0
Kdm5b,5.163579192183638,5.240137735474277,5.192178579215345,5.255226861707693,5.4174743768159495,5.450631181612744
Syt2,1.361571817081589,1.3860975884671958,0.9838396757531731,0.7656830529497016,1.5176982532383758,0.3038740083870037
Ppp1r12b,4.493084186378534,4.853178289536923,5.064738785398961,3.976194075335833,3.708027669256721,3.0022414156448054
Ube2t,1.2001310213558232,0.9004544942825704,0.3302402940504209,1.8254371659010926,1.3949813365630526,1.8304731873788378
Lgr6,4.454765331353635,3.3813691037574984,3.509904856457786,4.047681357899639,4.413035443067003,3.7168745726588424
Ptprv,3.6231623591159328,2.9842771507699175,3.276376681354984,4.216286771428762,4.2873837269314725,3.5904178742379935
Gm10535,0.49256686447633496,0.12804583228305882,0.42917145246111527,0.4231499035145894,0.48562730546450433,0.14194085740134768
Ptpn7,1.5502820108118471,1.2717991752629456,1.1056540863042046,0.9532081995626832,0.8704677759582986,0.827860212257234
Arl8a,4.873311913208749,4.915703633441512,4.973274532007562,5.45080079184651,5.371383057586608,5.490782960905552
Gpr37l1,0.2811309521678458,0.49332866978171497,0.600422051573713,0.5526273594909982,0.10081743530634124,0.41521945804525096
Elf3,6.564082532044516,5.87671450300966,5.458714903855589,5.849245232986313,6.305933823810864,5.708934521873134
Rnpep,5.726705447992952,5.392568705908243,5.361250413653428,5.41395392114776,5.221260636826735,5.204353404596488
Timm17a,4.329375764272304,4.007751811180117,4.123656125521133,4.0020120310490235,4.171296849569526,3.985368266852874
Lmod1,5.492041420509468,5.976933675769217,5.9112372987927335,4.8016336217373095,4.472995261996605,3.7237709880893823
Shisa4,3.532549727567189,3.5928616581560893,3.592090963492231,2.7498183370335396,3.0565730433519045,2.1257976991223533
Ipo9,5.096172955530351,5.073812051017552,5.13278717324807,4.935924838577111,5.019179339766469,4.780506977640554
Nav1,5.32486605438591,5.62672096473118,5.903440291300532,4.846909725147129,4.499717397979501,3.485671645989012
Csrp1,7.316263744232875,7.593065165422003,7.790066232398915,6.923376699223754,6.582119036978707,6.381716631692426
Phlda3,4.1197456706820335,4.4379238473955835,4.543197430369595,4.069757434225968,3.6559522399122653,4.057662937234731
Tnni1,0.467074065937812,0.44717290649408736,0.5243063020831148,0.17348499933881656,0.2498627654439783,0.2120345611418608
Lad1,5.088121708410038,5.183014741806678,4.699736060405833,4.136924531414498,4.248483589716066,4.076359299817084
Tnnt2,3.4565287982137702,4.30226521300011,5.173506189443424,3.206110897629921,2.5137406273643546,1.8452112463172876
Pkp1,3.4236866641282644,3.0969027218923557,2.7452376230811386,4.623344426782065,4.810637851014023,4.297302694616277
Igfn1,0.11369441521222068,0.0,0.08837851092040189,0.05808617759581425,0.0,0.04745483904659163
Tmem9,4.312727208126445,4.597485952965658,4.508719336184113,4.739584228213181,4.792382548103487,4.931104359249531
Cacna1s,1.2001310213558232,1.2981948802331762,0.41293367569210215,0.28665238950880545,0.05047272216344353,0.0
Gm15850,0.0,0.025676382633527485,0.0,0.0,0.0,0.0
Kif21b,3.6516319375259556,3.9392075680573977,3.615201394736832,3.2224327318630372,3.1186180634935554,3.006935291321864
Mroh3,0.6392100433428748,0.49332866978171497,0.5551065946923581,0.2586414953074637,0.5953744410142474,0.14194085740134768
Inava,4.726705436781548,4.369471770290326,4.445573712443882,4.368663523490758,4.448496493906944,4.143326443773975
Gm3878,0.0,0.0,0.0,0.0,0.025244395991862765,0.0
Gpr25,0.36232368345426075,0.1788002115220763,0.12357628450369738,0.0,0.0,0.09480323068514838
Camsap2,4.833764805064457,4.823486931343938,4.916064280641721,4.387622379410911,4.634411397253734,4.423905316184536
9230116N13Rik,1.1188122183550266,0.9182530366608554,1.0843546837588702,1.2168297467738607,0.7966628572931279,1.1382396460946689
Ddx59,2.9808883683156635,2.9117706614842023,3.21016448447541,3.344244781250594,3.415440238443222,3.295892471456082
Kif14,0.8174023414440847,0.7495502482850864,0.615288506552671,0.7433024132380208,0.5521900995668131,0.9921212373622701
Zfp281,3.916219658547099,3.753048958233211,4.04566137506494,3.5306176260368156,3.819198538619019,3.6098573251743833
Gm19705,0.2259514962969404,0.30347094578841305,0.21081953994895677,0.11597752084120833,0.20062797522679618,0.09480323068514838
Platr22,0.0,0.05133585693004986,0.07073588179125875,0.0,0.05047272216344353,0.0
Gm8762,0.0,0.05133585693004986,0.0,0.08706821982314317,0.07566900052677897,0.04745483904659163
Nr5a2,0.7746976142725004,1.0998028872067636,1.3003524763874894,0.6505567220760635,0.5521900995668131,0.28111856469070995
A130050O07Rik,0.0,0.025676382633527485,0.017697797411868783,0.0,0.05047272216344353,0.0
Ptprc,3.867413427412291,3.99743481638349,3.6806038916615895,2.672942597226261,2.6713855554586137,2.3505962048893094
Nek7,5.167807252665679,5.304944988214303,5.38083383478361,5.443790507565725,5.5064043477330165,5.83840132532818
Lhx9,0.0,0.05133585693004986,0.07073588179125875,0.05808617759581425,0.20062797522679618,0.8959086345790712
2310009B15Rik,2.7769994248313563,2.578116965839121,2.652821575776839,2.7968178048760266,3.114151331004189,3.054940757292397
Dennd1b,4.084904864139214,4.066635632876112,4.019311073303331,4.349338391616844,4.288077187044069,4.364720622516451
Crb1,0.08535097285070306,0.12804583228305882,0.05307124731711281,1.263378625765974,1.728279653990414,1.2183055660892648
Zbtb41,4.530602995431552,4.402083668350406,4.517644088424399,4.194622394787163,4.437810511585437,4.203257465625291
Aspm,1.7881178608001231,1.7442288739038672,0.9000063561476873,1.625090186021793,2.1163190477498284,2.0917257101349613
Cfhr1,0.028481028656245362,0.10253704520958629,0.07073588179125875,0.0,0.0,0.0
Cfhr3,0.05693898712227472,0.07696161449925921,0.035390054696854405,0.0,0.0,0.0
Cfhr4,0.3084206964186604,0.35218318332516074,0.08837851092040189,0.14479067991943215,0.15090902301745615,0.04745483904659163
Cfhr2,0.5426677579632478,0.604487765320371,0.4613269957890866,0.05808617759581425,0.05047272216344353,0.23518905258862657
Cfh,6.292341027702742,6.814708212916967,6.251697769184983,4.666347855912091,4.511984497594491,4.502130579436322
Kcnt2,1.5150186006782778,1.6342299778530551,1.843315139780304,0.5526273594909982,0.5521900995668131,0.6817694764191939
Cdc73,4.279364358974072,4.196793199162122,4.288562594719984,4.300902978426171,4.477020682413176,4.383853888977131
B3galt2,0.33548962902320095,0.35218318332516074,0.4772408057541877,0.05808617759581425,0.29851177233040777,0.09480323068514838
Glrx2,4.225056032291115,4.106307829468997,4.172285551733293,4.167990272606136,4.156384271364407,4.064205718217664
Ro60,4.747671531652295,4.867107189977834,4.9644170623811235,5.345111890662206,5.442701565626482,5.62489760754521
Uchl5,3.4049649595791505,3.2649815260925346,3.164956248104171,3.227047750731917,3.3644378863996,3.249171590356566
Rgs2,4.822368830982905,5.851338021914691,5.504390087456573,4.49504620188053,4.2825159995734605,3.5851696566860167
Rgs13,0.3084206964186604,0.07696161449925921,0.17607599465425317,0.05808617759581425,0.29851177233040777,0.023734097738066867
Rgs1,0.467074065937812,0.582752451234035,0.9365694096477002,0.0,0.05047272216344353,0.04745483904659163
Rgs18,1.2001310213558232,0.44717290649408736,0.600422051573713,0.17348499933881656,0.17582226105124224,0.28111856469070995
Brinp3,1.660208560660189,1.7354826794341178,1.6779888351907843,0.44964525723275883,0.2253124930926522,0.04745483904659163
Gm15583,0.17008798335430372,0.05133585693004986,0.035390054696854405,0.0,0.0,0.0
Pla2g4a,5.586473555648166,5.3171149305844665,5.6470930610083645,4.879239170031931,4.698509344932089,4.642320034064626
Ptgs2os,0.05693898712227472,0.0,0.035390054696854405,0.05808617759581425,0.05047272216344353,0.0
Ptgs2,3.7311203439175213,3.417344164967073,3.134670262983492,0.5273451129979396,0.7388302773136446,0.04745483904659163
Rbm3-ps,2.25775144941278,1.9349561533924473,2.173180991543645,1.9045404967102022,2.388534613497099,2.14241985110313
2310030A07Rik,0.028481028656245362,0.0,0.0,0.0,0.0,0.0
Odr4,4.572078512032704,4.683229679835221,4.6586527341076795,4.539459154799376,4.541471815331641,4.648702826949797
Tpr,5.725033708280763,5.6764956079429325,5.756177950298627,5.705373763585908,5.834957883286719,5.798760753867218
Prg4,1.1682525984263945,1.5224917567685814,1.3357151050015712,0.6022372134310614,0.4629766614255177,0.5009787094756026
Hmcn1,1.6706102427406313,1.9983792975381294,2.1850438658866973,2.567807301677978,3.795664865491148,2.903444808010144
C730036E19Rik,0.7307747958144181,0.35218318332516074,0.15862246860394372,0.08706821982314317,0.29851177233040777,0.458493075187726
3110040M04Rik,0.17008798335430372,0.0,0.017697797411868783,0.0,0.05047272216344353,0.0
Ivns1abp,7.582668235775246,7.085263520431705,7.127260073942872,6.195357974387301,6.190476352951388,6.281857871162246
Swt1,3.3161000809051053,3.4240525266740067,3.527721776177108,3.8259762695069104,3.9710033015329165,4.114287476672122
Trmt1l,4.513893459857049,4.274065233193228,4.543573922078047,4.744146279558368,4.86387566830808,4.9750151959872895
Rnf2,4.671749963133415,4.63056976920677,4.679241002302274,4.695439734362849,4.7652200310219435,4.973045587279608
Niban1,5.711181296205535,6.043699887345483,5.873622926259326,6.661619429106815,6.525067801112372,6.728110951581863
Edem3,4.9660341041744145,5.004962712820011,4.917360318085846,5.008772418778281,5.152992486407387,4.93793427992818
1700025G04Rik,3.776472167926652,4.116403502811062,4.022484644546023,3.853452586586214,3.5370422270826927,3.2763909222809366
Tsen15,3.406852946970835,3.2471945254384864,3.389845637554652,3.4995283137620588,3.4965979613812186,3.5171355967847338
Colgalt2,3.629223585801465,2.566419728796079,2.431827574706083,1.2784948664497093,2.6920253275876993,1.2053251789487114
Rgl1,4.937434813528128,4.733255128413115,4.6403690830903725,4.93341673559396,5.19024367760043,4.9103301993427655
Apobec4,0.49256686447633496,0.2540504041943831,0.3801493596969323,2.3234280265704346,2.2080409044802667,2.6967478524474333
Arpc5,5.657555054351958,5.479790970021022,5.30730572679789,5.256136592370156,5.424842660558175,5.224231546050024
Ncf2,4.9390679658226215,4.325625606771038,4.3557160821763,5.168772109297992,5.75380889386043,5.420421052223356
Smg7,5.437297949043329,5.216453055297661,5.398120886452427,5.260371094046385,5.39526724342593,5.219363146189915
Nmnat2,4.209102948228213,4.159813046659858,4.171193772021168,4.777469524513916,4.590302666832754,4.70223428657421
Lamc2,6.039536820972505,6.035993043262403,6.0409963702457015,6.651307782497979,6.506611797127819,6.555525971357003
Lamc1,6.222941969085445,6.354477572508985,6.355965510023865,6.152505021235273,6.145620485978185,5.832575357565162
E330020D12Rik,0.0,0.12804583228305882,0.07073588179125875,0.0,0.10081743530634124,0.04745483904659163
Shcbp1l,0.2259514962969404,0.07696161449925921,0.2795252069950649,0.08706821982314317,0.17582226105124224,0.14194085740134768
Dhx9,6.076446875659678,5.68890915213585,6.018340012374684,6.0474890768531,6.17367989888074,5.831043883436777
Npl,2.669011330736617,2.6086639649930667,4.715708238622937,4.4740671668648755,4.306621179299494,4.697484469952949
Rgs8,0.0,0.0,0.07073588179125875,0.17348499933881656,0.05047272216344353,0.0
C230024C17Rik,0.0,0.05133585693004986,0.0,0.0,0.0,0.0
Rgs16,1.606638090868545,2.0709734176155092,2.1611793838921995,1.3512583945668923,1.1014660873885396,1.1655205364290644
Rnasel,4.239938371306644,5.023723333814994,4.369697781853636,3.726197901111023,3.5399741318188975,3.8291353681833207
Rgsl1,0.7746976142725004,0.9703011014134855,0.9838396757531731,0.5775925070211042,0.7583480200895952,1.1243682260748749
Teddm2,0.36232368345426075,0.49332866978171497,0.3801493596969323,0.3420066429334571,0.125902500459535,0.41521945804525096
