Accession,luminal protein 2.5
Q9EQK5,0.9478394069394049
P50446,1.7543123776659122
Q8VDJ3,0.6104562414921747
P26645,0.8805589328857951
P47754,0.9736178429135323
P68040,1.313578987631177
P29699,2.055310689692097
Q3U0V1,1.0411330904970957
A0A498WGD8,0.8002208770953579
E9PZF0,1.7072835386450125
P48758,1.5288871908054171
P07758,2.2963399368930735
Q60854,1.3151788432286071
P80316,1.3808695156718032
Q60710,0.8474158819621974
Q62318,0.97922518892417
P05063,1.7796802807106202
P09103,1.538464840797988
Q3TXS7,0.8254584424856714
P97429,1.2563529180861286
A2AMW0,1.3417237932364543
Q8CIB5,0.9808579677866678
Q3THS6,0.7052509462964015
Q08642,0.9433737317072733
Q9WVA4,1.5628459425899257
P11352,1.3433490962238392
Q9CPX4,1.4097923689636536
Q9JHR7,0.8833296263539544
P50396,1.0002841536978546
Q80X19,0.6721710008959455
Q99PL5,1.2390366821473517
Q8R1B4,0.6752859939894919
Q9QYB1,1.9515578835321783
A0A6I8MX27,1.7524290133468619
Q8BU30,0.793357356908315
P97371,1.4030243918419452
Q9CPV4,1.171436859727433
Q62010,1.1263103412254698
A0A0A6YVP0,1.3599719850156546
Q6A0A9,0.3373940472531261
Q9R098,-0.08349903671735177
O08529,1.6298027449819705
O70133,0.35718109115659336
Q8CIN4,1.308796037510466
O08739,0.9332364017730856
Q8R0Y6,0.4696890998592115
P18760,2.05081449074224
P12382,0.7074307360660119
B2RQC6,0.5944884852615173
Q7TMY8,0.49711462684821706
Q9D0E1,0.41976802942790004
Q3UW53,0.9171765574713739
Q03401,1.2314536182594211
P00342,-0.07650886628091857
P55264,1.4673250446639667
A0A7N9VSW1,1.026178890645342
Q9QUI0,0.8732135352683202
P80315,1.3327868309928785
P15105,1.0826753966864098
Q8BJY1,0.7259202636706956
Q9D819,1.0899455273880696
Q19LI2,1.0224555493214724
Q9JIF7,0.8684417759593159
G3UXX3,1.0709068328673597
Q91WQ3,0.9909698855439955
Q99KQ4,0.3684511952557468
P18654,0.5293735367102527
Q3TVK3,0.8173952095926856
P51125,0.5101179192663469
E9QK48,0.8929307007323857
Q9QUR6,0.943999095440487
P14873,0.49887981680009486
P70296,1.8674906173069303
P68033,1.6187124191272169
Q91ZJ5,1.2137098356443292
A2A513,2.7767582587290986
Q5XJY5,0.9898307721933765
P68510,1.5451840945408015
P28798,0.4713242301397561
Q64514,0.17881698957891146
Q8K183,1.7024883767001027
P62715,1.5442132571432667
Q8BG32,1.4722688226287153
Q9Z2X1,1.485413397602301
Q8CI51,0.942450054611304
P01872,1.4989325507826847
O70400,1.083078946935059
P03958,0.427004981142576
Q5SQ27,1.1008069796025912
Q91X52,1.397044933186204
Q91VI7,1.4875875150125657
Q01279,0.19229259626046386
Q07076,0.7672377586430893
P56959,1.0320650739221597
P68254,1.2625026431113129
P16045,1.6312961900932865
B2RU69,0.5810902793420798
Q61129,1.1716594497486688
Q07797,0.2507377733718878
Q8BH64,1.4165266043730864
E9Q7Q3,1.167337482125289
P97351,1.2650022189509345
Q9JK81,1.9380176262209123
P08228,2.2305880662498647
P80317,1.1580786317890563
Q93092,2.339625241119389
Q61171,1.4137847178482508
Q9Z0S1,0.9705658731013799
Q6ZWX6,0.7773532510322589
P05201,1.5141097944927884
Q8BHN3,0.8115152670748695
E9Q3M3,0.6576358334605172
Q99KJ8,0.36799968776226905
Q9Z2U1,1.1915136996462616
O54990,0.44117772650001635
P62141,0.9651566455603621
Q8BH61,0.5077665517440616
Q9Z0N1,0.9533039366360427
E9QN99,1.2360896802902928
P03953,1.5472333444798356
Q9JII6,1.522855224700609
Q8C3V4,1.978967936040929
Q9Z1N5,1.1312190559515718
Q61133,0.5539712558344632
P47791,1.1580295874810673
P62192,0.856576919060076
P27659,0.9391576482957216
P39054,0.5811028998035226
Q01339,1.2356129878375028
E9Q9E1,0.41920998794230613
P46935,0.6577360575124452
Q8R016,1.0689862585634922
P62242,1.1896549121649949
Q61792,0.8783575392555873
Q9D8N0,1.1549710692505855
P19324,0.6149148228095419
G5E924,0.7613710764976866
Q9Z1F9,0.7173971068844223
Q9R0P5,2.10708683021715
P97315,1.8308087531900739
Q3THK7,0.5210562813004106
P12970,1.205792282391753
Q60973,0.7830930339974513
P39654,0.7839464350004851
P61161,1.262513831624051
O88544,0.7621056118385694
Q63844,1.274384834765129
Q99K85,0.7832898948151116
A0A0A6YXL6,1.3665957154462443
Q99KK7,1.122450198340827
Q61703,0.8776176758298747
P97494,0.7830605430493291
P70398,0.20816461281072896
P49312,1.5090417051315868
Q99J77,1.162584590597641
Q61362,-0.8496508407573657
P08249,0.3686532474595039
O08997,1.914792433525945
E9Q555,1.0468097518190962
Q9JLJ2,0.9939134641828836
P26883,1.2885663826466518
Q91VR5,0.8850854501892744
Q99PT1,1.821830686713657
Q9ERK4,0.8397809673166381
Q8BKC5,0.9300347117850636
Q80UG5,0.7496334901473383
P16015,1.4144661139438706
P62196,0.5027698162894222
P11679,1.6665936596999096
P32921,0.7342102031083206
P47199,0.6890909489475476
Q9JHU9,0.8905052322425512
Q924B0,1.0835429090064987
Q91WT7,1.136387868071804
Q8BPB5,0.5039119050921426
Q9R1P4,1.237475271294574
Q62418,0.39358482488496976
Q9EQP2,0.5526777750020655
Q505F5,0.38725170551145005
Q05816,0.7528424170035051
Q9CX34,0.49697294523009083
Q9CQ65,1.1966928216179253
A0A0R4J2B2,1.242297713526849
P00329,1.8162128762801764
P51859,1.4198144670121224
Q3UM45,0.6814028078955587
Q61176,0.6197652851037129
Q5FWK3,0.9045964522049633
Q8VEK3,1.0434150541955203
Q6PDL0,-0.031564862427216615
Q61753,0.4236264581211806
P08226,0.9386578608756908
Q9D662,0.6111298701302378
Q9D0R2,1.0319213798087339
P11680,0.33176933286740407
Q08879,0.5103682003597533
O08692,-1.695863643178365
P97384,0.6398676899870246
O35643,0.9655498062471022
Q8C1B7,0.7747317821351591
Q8VC28,0.6342196180195641
Q640N1,0.5135765393288226
Q6GQT1,-0.2523660220383988
O89053,1.0386608058084605
Q5RKN9,0.7608310006205118
Q9EQH3,1.0424648505468213
O08797,0.7118589404250248
Q62465,0.6282456621569691
Q6NZD2,0.8385322882330979
Q9JKB1,0.7438540227395676
Q8K0C9,1.6737667421420444
P63005,0.8391786999124907
Q61035,0.8128747247915545
O35350,0.48469207689999005
Q99LX0,1.531191519521365
P48678,0.6224443680476127
P11247,-0.3283207536342936
E9Q912,0.248062829570398
Q8K3V4,0.4404821849264987
P27612,0.3587663271901908
Q9D154,1.147002870790459
Q91YI0,0.7920318047560302
P26638,0.7322485029523418
P07309,2.3633727214212756
Q9CVB6,0.8534627735179307
P46664,0.80327964351877
Q8VCU2,0.9279270222584397
Q9DCT8,1.4050960874106209
Q9DBF1,1.1969263675088206
Q8C2Q7,0.7152877307707607
P34884,1.5176422389056525
P14685,0.48617947776562265
P70460,0.4017406943347997
Q3UZZ6,0.6989528882821638
P08752,1.0221513758207041
E9PYN9,-0.8243649219677709
Q9R0N0,0.665178342213501
E9PVU0,0.6032879961711117
P14602,1.3373393099570314
P70663,0.015363312552840415
P62702,0.7618289945754925
P62983,2.1908646020128058
O55137,1.3351807815772712
