Accession	luminal protein 1.5
Q8JZK9	1624560.328
Q5SF07	558562.6563
G3X9T7	2334019.961
Q3TDD9	1299874.82
Q8R059	2995452.266
O54879	2505666.969
P13634	7694075.125
O54962	9409849.234
Q8K2Q7	5703495.445
Q99NB9	435399.2813
O70591	4422348.313
P62627	3398692.359
Q60994	24390562.11
Q8R317	3849629.375
Q9CQR2	7692374.188
Q03734	16123192.44
Q9CZM2	9871241.48
Q99JX4	3557021.578
Q9D0W5	2572007.5
Q6P5E4	322829.0313
E0CYV0	5509447.25
P45377	8621944.75
Q9R062	2266165.656
Q9JKB3	44979876.62
Q9QUH0	5760134.625
Q8BL97	4218839.344
P59383	3790088.422
Q08093	593063.3398
Q8BH97	422355.8438
O09164	1822244.125
Q99MR6	1952760.656
J3QNU6	5354631.348
Q8VE62	760101.6875
P82343	2199019.813
P51855	4343909.445
P61089	34942730.42
Q9D8S3	991139.5781
Q3TJD7	8651139.578
Q61759	NA
Q6PHZ2	8625892.156
D3Z5G7	1686029.375
E9Q740	942961.1563
P97807	4386408.766
Q9CR70	2126289.625
P70195	10711581.09
P35441	973793.9766
P70677	10865361.41
Q9DBC7	9676711.945
P84091	2912618.188
A0A075B5V1	7557995.313
Q60676	1891913.656
Q9CQE8	2299471.742
Q01730	12116362
O35127	872426.9531
P62869	49818177.25
Q7TT50	677972.8828
A0A6I8MWZ2	1036987.32
Q920E5	6197417.813
P53994	2005469.766
O35864	5916820.25
Q7TQH0	856964.5078
P62301	7882576.844
Q9JJU8	15890603.38
Q8VBV7	4122308.5
Q9CYI4	806341.125
Q9D1Q6	8078349.641
P09041	676786.4688
Q91VM5	1588372.859
Q9CXI5	2712350.688
P47857	2263683.609
Q91VF2	7578300.547
Q8BVQ5	719520.75
Q9DB29	4551998.93
Q5SUH6	508292.8125
Q9DB05	647037.3594
O35344	6332175.047
Q9CQW1	1368196.031
Q80UM3	5901719.891
Q99P72	804896.1094
H3BKR2	7838366.922
G3UX26	668670.75
G5E8V9	705020.3906
P83940	7398975.766
Q7TNV0	2827653.57
P27641	280675.6563
Q6PDQ2	3176854.771
Q8BX02	483507.1328
Q6ZQM8	2398033.25
F8VQJ3	909822.0234
Q8K2T1	1518258.469
P16301	3149575.016
Q8VEE4	262028.1406
O35309	1400620.313
Q9D0T1	7245673.344
Q62165	NA
Q7TMM9	66197469.88
Q66JS6	2305118.188
Q8BP56	2342924.766
Q64339	2213603.156
Q8VI75	6291975.799
O08585	21251030.17
Q62084	1317500.969
P21550	2680815.281
A0A2I3BR29	2340753.742
P62897	2710756.203
Q8R574	2232215.75
Q70IV5	858738.918
Q922D4	1656456.941
Q68FH4	8167442.586
P01899	2287272.031
O35593	13901706.38
Q9D8S9	1802436.945
Q6ZQK5	1214986.438
Q8BKG3	889800.0313
Q60739	5068156.375
Q6P9R2	1941763.281
P51432	1203583.363
O70172	1059666.477
P97311	518325.7813
P23780	246892.75
A0A075B5S2	953384.2031
Q8CFZ6	2147794.359
Q91YE6	4158981
Q9CX56	5185446.094
P01887	25687865.95
P12246	3063056.5
Q9JM76	77812112.91
Q9D8C9	334116.7188
P84089	6325811.422
Q9DBG9	2999121.375
Q9CR50	135779.3672
Q9JJV2	2888814.688
Q9WUU7	2730493.328
Q9CRC9	1396193
Q8CHP8	3975638.031
Q8VCS0	1239053.063
Q3UMT1	214072.5703
O70555	30441372.91
P62267	9953639
P62071	1455469.859
Q61881	1179099.594
P12815	2076686.094
P70671	301240.9688
Q5BKQ4	1478855.563
O54782	968866.9375
Q80VD1	2011332.789
A0A1L1SVK0	3924649.75
P62996	1285208.328
B1AQF4	2690742.688
P08074	3472864.625
E9QJT5	3709068.266
Q9EQ06	5010546.797
A0A0A0MQC3	6702965.906
A0A0A6YX73	4635418.125
P52623	9106692.5
P14847	2695751.953
C0HKG5	2078912.25
Q920Q8	NA
P97823	4114499.375
Q99LC5	1751524.688
P09581	2927684.664
Q8BP67	4490454
P59999	20005673
Q9EPK7	577987.0938
A0A1L1SRG5	914537.6328
A0A0R4J083	NA
Q8JZV9	1631439.094
Q91WK2	3479558.875
P16330	1326054.023
A0A286YDF0	1563438.75
Q8CFX1	1757126.961
Q9D1K7	1215547.922
Q8VHM5	6340421.391
Q8BMY7	311535.375
Q8K1J6	1555157.469
P20060	6272919.406
Q8VH51	811884.3594
Q64282	3295177.563
Q8CB58	10463581.83
E9PUA7	6378270.375
Q3V2J9	60682.85156
P27048	2481957.406
Q68FF6	742753.5469
A0A0G2JES3	5723051.109
A0A2I3BQE0	2714850.609
P56380	3044041.703
Q8CBB7	5255835.188
P31532	1519607.297
Q99JX3	129984.5469
Q9D1C8	459264.7813
Q99KR3	1488932.781
Q9JII5	1132177.688
P70288	2463884.25
G3UZ30	342265.125
Q9D281	516756.6719
O08915	NA
A0A7N9VR94	5491210.781
Q8VEE1	1555898.109
P70303	524771.0469
Q3TCJ1	1212756.375
Q9DD18	2117291.75
P45878	2039967.375
P62320	5959706.688
Q8BGC0	861826.9922
O54774	7237596.992
Q8VBT9	602198.1406
Q99PG2	1139192.203
P13745	10053393.89
Q9CQI3	5622634.734
Q9JJN5	1978009.912
Q3THG9	2554278.531
A0A0G2JGI9	3786759.844
D3Z7C6	19834466.25
Q9DB27	2503968.031
P50428	NA
Q9D7I5	4958101.688
P51910	866464.4063
Q9Z1T1	1688719.938
P01644	1745445.563
Q6P5G6	1624244.031
P51163	222321.0938
Q8K1R7	481484.4219
P06869	209312.5156
Q8K0T0	2013769.375
Q8CG03	541357.9844
Q9DCL8	5012226.172
D3Z5N2	6092379.828
P52760	5491431.75
Q99LI8	5445039.959
P84099	11127943.34
Q9DCH4	9333810.375
A0A075B5M7	4739561.906
A0A075B5R5	4781149.688
A0A1L1SSH9	12618058.23
P41317	2233342.25
O70318	1984392.727
Q61584	1587559.469
Q61398	NA
P41241	2006475.484
P47941	2363860.109
Q61495	1044651.398
G3UZ34	941666.8047
A0A075B5T3	1000955.406
Q9D0F3	888068.1875
B1AZP2	928560.8438
D3Z7U4	288571.6191
Q9CQE5	313613.6152
Q99L27	2785081.938
P47879	2557360.125
Q8R121	15473254.54
P62082	47604651.89
Q9JHK4	34341444.72
P97346	1870779.359
P31786	44978377.02
O55201	NA
Q91VC3	415611187.5
Q9JI46	4189108.219
Q9QYH6	490274.3438
Q8CJG0	2091987.234
E9PZF5	3613486.188
A0A2I3BQE3	3124523.594
Q9CPT4	1522515.188
A2ADY9	7775328.188
Q3UWL8	2741451.25
Q8K1B8	994571.375
A2ARV4	3469592.227
Q9R1Z7	10366357.98
Q8R010	2151123.828
D3YTQ3	7209348.031
Q69Z37	3865872.188
Q91XL1	2261224.656
Q99NF7	428462.8125
Q9WUL7	3512740.703
Q99KP6	1032234.578
P63325	3183741.078
Q9DC50	2784285.141
Q6W8Q3	2310810.477
G3X970	1106687.398
Q9JMG7	2774946.703
Q8CI32	252107.1094
Q61191	2380670.367
Q80XD8	1859551.234
Q9D379	1149745.953
P61750	6925232.594
P39039	3484378.406
Q9R0P4	1091171.406
P35831	386096.5859
Q9EQH2	585106.6016
P23475	451376.3359
P62806	12693794.03
Q8BG95	2039889.031
Q3SXD3	1142919.719
E9Q2Q9	264346.7188
E9PV41	4970565.75
O70325	2064733.641
Q8CBW3	1080396.07
Q6PGB6	7152584.781
E9QP56	3808659.25
P83917	3417813.031
P42669	5704763.75
P57759	1094498.977
O70456	6836255.938
Q91VH2	1323438.453
Q80XI3	606472.9688
F6V6T4	1940532.359
A0A0J9YU62	1117652
P18653	2742856.375
Q80ZX0	974395.0313
Q9D9G2	292968.5938
P35802	2613497.172
P23249	86170.40625
P05132	2558417.938
P67871	1445341.359
P31001	2113299.594
Q9JLV5	1036196.344
Q80SW1	1521593.156
Q9CYH2	385530.75
Q9DBB8	943121.0625
P70122	2269970.531
Q8VEE0	943823.3438
P49962	362062.0625
P17897	5805485.609
A2A432	3685001.086
Q9WUA3	2888892.641
Q60668	151561885.6
D3YZP9	1626208.219
P70389	463027
Q8VDQ1	5802767
P15864	5194621.5
Q9D7X8	2489313.859
P14069	72361102.46
O70305	132424187.7
Q8BH43	1220458.234
P58044	9477260.656
P60154	NA
Q8BYA0	1015031.859
Q64337	836381.4688
P18242	2820224.594
Q6NXL1	56557931.09
P20239	2052106.758
Q9WVP1	1027376.719
Q8VED5	1573213.297
P02798	1351656.906
A0A087WNV1	614029.5625
P25799	2836863.922
Q8BH69	3768179.359
Q9DCW4	18900479.3
Q923G2	1013849.563
Q07813	3450273.813
E9QAQ5	NA
Q64433	2896873.484
Q8WTY4	1655758.594
H7BWY6	2839390.484
E9Q1P8	544479.0625
Q3UJB0	304194.1875
Q9DBG6	2191756.797
P61148	5520070.563
Q9QYJ3	4940564.094
Q8K3W0	897015.6094
D3Z0V2	1394447.906
P82198	1590674.602
P57784	4878677.469
Q6IRU5	2705763.922
P47809	5714961.797
Q91YZ8	1629684.094
P09803	4261721.363
B2KGA7	1905544.844
P70274	2676304
Q8VCI5	3441416.875
Q4KMM3	187548356.1
Q9EPL8	2470976.891
Q9Z0P5	2878894.188
P61255	10203481.29
Q8BY87	1469592.75
Q8CH18	955328.5742
Q9WTL7	12603881.7
Q8CDG3	1219149.582
P31324	175798.7031
P54729	767328.4414
P58871	328206.8125
P63280	5518118.031
Q8CHP5	2554272.344
Q6NZB0	4054969.672
Q9Z1R3	3117896.25
Q6ZWZ4	8472975.75
Q9QZE7	3197058.25
P97765	2564572.75
Q3UJD6	4378099.063
P61514	1522604.063
E9PV38	2954971.141
P15327	2070069.375
A0A0B4J1I9	822036.7813
Q9WV55	641658.2109
Q9ES00	1473069.625
O54983	2575340.219
Q62074	311552.5625
Q62419	953879.5469
P49717	966331.9063
Q8VDW0	859746.4063
P26516	4178482.141
Q8K0G5	140581.7031
P20352	NA
P37889	711724.7266
Q8BVU5	1410056.5
Q3UMU9	1100427.914
P63276	2826365.469
P12025	482981.4844
A0A494BB95	3598610.938
Q3TLH4	272563.7734
P14106	1659447.734
Q9R0H5	419239.75
P29758	1153434.734
Q91WE2	96667.39063
P62307	2540783.578
A0A0B4J1H7	659719.5625
Q9Z1K5	1045106.219
O08540	1533536.875
Q8CI33	1073911.656
Q3THK3	3820218.781
P27005	2300485.25
O88593	3447339.5
J3QN89	163403.9375
P97350	1675059.375
A2BH06	4519085.063
P61079	195484.3906
H3BLI9	4003847.766
A2AQN5	1843749.031
P33267	442070.9688
O35326	1124360.469
Q3UH60	86843.28125
O35594	299331.625
P41778	913500.8281
Q8BVG4	942280.7031
A0A0G2JGQ8	13673210.94
Q99LR1	NA
P61965	373045.4688
P30412	1005994.297
D3Z6Q9	354267.5469
O88587	3569050.813
D3YYK8	566314.3379
P62774	12161205.06
Q5SYD0	567984.2188
A0A0U1RNF2	1215652.109
Q9JLF6	1179811.563
P12265	4363160.516
Q9Z1A1	2651855.875
P62878	3368064.969
A0A1D5RM23	2507651.031
O08807	6752647.719
A0A5F8MPZ2	42051946.63
Q61249	415986.7188
Q9D1M4	2861404.328
O54734	398738.9219
P70158	NA
Q9CQ48	2985537.234
Q3UHX2	6869299.156
P28667	1173962.063
Q80UP5	2630485.422
Q60902	15166895.09
Q80W22	431838.2969
O09044	331540.5469
P01642	458125.5
Q8K2F8	631796.2188
Q9WTN0	6880975.891
Q3TNA1	521494.9688
Q9DCG9	2142048.438
P70695	544825.2344
Q61414	NA
Q8CHH9	2082624.422
D3Z660	852501.7344
Q61087	2314707.438
Q78JW9	2703044.438
Q8JZL3	1051717.297
Q9D0M1	206173.8906
Q9CPX6	1112991.109
Q9CQF7	349196.9375
P97816	3763552.75
D3Z2H9	8193714.598
A0A0A6YW06	542901.5156
P38647	NA
P97864	875185.2656
P22935	7974911.547
Q6DFW4	8687013.078
Q9JHQ5	1105159.422
P62855	7609887.094
Q91ZX7	300489.0781
Q99PV0	4095439.455
A0A0G2JGU4	635382.9063
Q9CR09	4323555.188
Q569Z6	158805.4531
E9QJW0	648271.25
P08030	10537264.34
Q80SU7	2688615.008
Q922J3	695304.7031
Q05186	263486.6875
P60710	NA
Q99ME2	491178.0078
Q8N7N5	644111.5
A0A1D5RMM8	453338.3164
P30933	NA
Q8BM26	NA
Q63829	1328218.813
Q61391	1323133.125
Q9CR26	4557102.688
P10761	3494161.25
P62849	4745785
Q9D1G1	2531245.203
Q9QZQ1	795337.3438
Q9R0M5	516796.5781
P61971	8753122.188
P61327	3713794.688
Q9QY36	511148.0469
P62315	3204718.813
Q8CG14	2689945.578
P60840	88189.36719
Q3UN54	NA
Q6PGF7	657093.7266
Q91Z40	211972.6563
Q6NXH9	48828488.4
Q99JB8	672153.0625
Q02248	299186.4844
Q9CQJ6	959155.5781
Q9EQ32	206544.7656
Q9D0L8	1459869.531
Q7M6Y3	1456842.031
Q8BH93	628230.4375
Q6PIP5	826768.375
A0A338P7E5	3512521.656
Q99JI1	537767.25
Q6P5B5	145146.6094
Q9EPN1	813150.375
P49182	58804002.67
Q6EDY6	433886.125
A0A140T8M3	396046.1875
Q9WV54	2250016.594
Q02105	2004608.531
Q9EPB4	12675127.19
G3X9C2	1024950.293
P83741	3943218.844
A0A0R4J092	2228767.797
A0A0R4J140	2889846.469
Q9CWW6	154766187.8
K3W4Q8	1485441.063
P01592	1028646.438
A0A0R4J256	6855363.766
O88271	814223.0313
Q9ER72	733022.9688
A0A5F8MPP7	3409894.381
Q9D5V5	3116935
P70333	4505361.844
Q9Z0Y1	2411313.945
Q9CQH7	2473853.281
Q6IME9	8256231.594
P36916	650257.4375
O09114	1447119.203
E0CYT5	2061646.375
A0A1D5RLN7	2350638.75
Q9D358	9269417.094
Q9D9X8	83952.24219
Q8VDG5	1542651.188
P49442	558303.3125
H3BJZ9	1164537.969
Q9CWL8	NA
Q8R326	NA
P84104	13610550.34
Q8BFZ9	207784.6406
E9Q394	NA
Q61187	2195677.375
P62257	1745703.344
H7BX88	749289.8828
P63087	10135160.77
A2A5H4	392338.6875
Q3TEA8	681476.5469
Q99KW3	152881.5625
Q3UIA2	30147.87305
A0A140T8M2	6351016.063
P62900	9343876.77
Q8C6B0	1721482.406
Q8K2V6	148859.625
P62311	1748119.5
Q7TMC8	1289889.078
P46414	1750489.75
Q9QXZ0	304651.3281
Q62048	5053896.938
Q91V12	1964804.125
P18419	2094724.711
Q6NZN0	9060270.117
Q3U0V2	738564.625
G3X957	54950.48828
Q8R4K2	333935.1875
P62852	4222269.176
G3X9K3	8388046.508
Q9Z1W9	832033.8125
Q9QY24	622596.0625
Q62159	4012659.07
Q6P2K6	977716.0938
P28867	820681
Q9D1J1	NA
Q6ZWZ2	1103107.781
Q8R5H1	15604445.45
P56375	1523824.508
Q9WTZ1	201120.8125
Q9WU84	560278.0938
Q9D6H2	791230.3438
A0A6I8MWZ0	319614.375
P10493	1189425.172
Q9CR86	1049794.75
Q9WVL0	1917303.188
Q9D2R0	1413766.906
Q9Z0G0	79774.92188
Q8BUK6	1734803.633
Q9CY66	439667.3438
P60824	586878.6563
P06683	1460241.5
Q6YI28	NA
Q8CBY8	236194.9844
Q91VA1	391431.4219
P97425	4409796
Q60866	452138.0313
Q9Z1R2	293970.7813
Q3UI43	870558.6406
O54984	1696926.141
Q91ZR2	1771008.328
O08784	420225.4219
O54833	212048.9531
P10922	449681.3125
Q9D8C4	7706930.531
Q9JHH6	874681.625
P67984	4221488.594
Q99J83	771436.5
Q64669	363256.9063
Q3UQ44	519337.6094
P43275	3017056.125
Q9ET54	709308.7813
P49586	1590545.406
Q9CQ92	552923.5
Q8R409	1331437.328
Q9EST4	864159.5547
A0A2R8VHP3	10918700.97
Q05920	1260409.969
P43277	NA
Q5M8N0	2358080.203
Q921J2	1510906.5
O09043	258002.1133
Q9JJ28	10302476.48
A0A075B5V8	2745311.375
D3Z598	784473.7988
Q64345	1287570
P56394	153316.7617
Q3TBL6	226359.125
P56812	1503964.344
Q60596	NA
Q8VCN6	3918329.969
Q0VGB7	447053.9688
P01675	599212.4219
A0A075B5R0	680225.8594
Q9R008	240531.9219
P63166	859438.8125
Q61371	NA
Q9JMG1	1876000.57
P18528	295627.1563
Q9WU28	3239051
P09055	223069.8438
Q64314	671519.9063
Q9QUN9	NA
Q8VE47	2117219.875
A2A7K5	892763.8281
P09813	27999251.75
Q8R0H9	2464535.656
P61021	406904.125
Q5SWU9	438941.6406
Q9D898	183431.6719
A0A1B0GSF9	270450.5625
P11404	2764955.852
Q9DCH6	1782728.594
E9Q0F0	101485252.3
P61957	14479903.66
Q80U87	12443269.94
Q8R2S8	271632.6563
P54726	1999792.775
Q02788	2735178.031
Q9JHW4	1195113.719
Q8K0Q5	446134.8594
Q69ZN7	4874446.188
O08800	1339783.813
P52430	10132696.31
Q8BPB0	3697250.344
Q63810	562485
Q9D0M5	7768871.75
P01638	4426564.844
P81117	133116.1563
Q8BW88	2549417.398
P51437	418535.1875
Q78JE5	970110.2188
Q9Z2X2	1051724.125
Q2NL51	902695.0938
P23578	573241.5
Q9D820	513121.4688
H3BKU1	192596.2813
Q9JMA2	6932402.313
A0A0R4J0H1	1246588.313
A2AQ19	83563.32813
Q9CYA0	292348.4531
A0A075B680	348750.5938
Q9JMI7	1486759
P55292	63674.32813
Q9R059	215483.1563
Q8VEN2	10393127
Q8C0D5	13865752.53
O35601	NA
Q9R1Q7	627503.6875
Q9D263	858080.3125
Q8R3C0	1153556.5
Q9ERF3	178760.2813
Q9D967	576543.9531
Q8BP92	NA
Q3UMF0	48366.09766
Q921K8	946453.1445
Q9Z2V5	NA
P10404	NA
Q9CXL3	265168.8438
Q9D0C4	273341.125
Q91WG2	467890.7266
Q91W89	966686.8281
D3Z3B8	542147.4531
Q8VD62	16355491.25
P05480	615440.625
O08759	958045.4531
Q8R5I6	976256.7969
Q6PAV2	704863.3047
D3Z4U0	1063722.531
Q6IFZ6	2762922.375
Q8VC30	1393038.359
Q60590	13592988.81
Q6ZWM4	1397799.875
Q80UY2	460068.0313
P30115	3238922.813
P37040	561164.5
Q3UE37	1366242.156
F8WHM5	150859.7656
Q9JKV1	549972.6406
P0C027	1892689.484
Q9QVP9	954534.0391
Q8BGZ7	6318646.813
Q8BGB7	569622.75
Q9ES74	508886.9063
Q99PP9	123866.25
Q9JLV6	265689.6797
Q80UW8	451465.4531
P32233	149861.7031
C0HKE5	12900448.68
Q9D1J3	2984858.031
Q3UFY7	3138889.766
Q9CSU0	582945.0625
Q8BMK4	899961.5313
Q9ERG2	1075475.984
Q8BFW4	95580.59375
P50518	1494084.688
Q9CSH3	66225.60156
Q9DBH5	2322123.031
F6Q404	3300418
Q5EG47	515753.6563
P11214	NA
O70494	NA
P62748	1002083.219
Q8BHZ0	1355190.938
P08730	1326094.281
Q61406	743121.3438
Q9WTX2	1227011.313
O88811	162977.625
S4R191	NA
P49138	858988.2344
P07091	1635187.043
P15501	NA
Q8CES0	1013601.953
O70492	2327917.063
Q64012	632586.9844
P02301	20374218.77
Q8BGR9	5156289.203
G5E8R1	902780.875
A6H5Y3	336278.25
Q9JI90	120971.5781
D3Z3N4	275863.3828
O08638	4244842
P00015	NA
Q3UHJ0	NA
Q9D020	786328.2422
Q9CQ86	372114.9219
P00375	1213048.672
Q9EPQ7	3625237.156
Q792Z1	15627849.47
A0A0N4SW28	973792.4063
F8WHV1	NA
A0A5K1VVS7	202354
G3X8R2	282966.125
A0A140T8N7	385069.4688
Q8C052	211947.3633
Q8R0F6	507905.1563
Q9QZ73	719007.1563
Q9ERE7	3718182.359
A0A075B5M1	NA
D3Z4J5	316224.5313
Q99JZ4	481374.3438
Q62241	451434.2813
Q9QXA5	1131207.969
A0A0R4J065	770078.4844
Q61999	NA
Q8BSH9	1361087.625
P53986	623019.043
Q9D832	261509.7188
Q9ESL0	NA
Q9WU63	NA
Q9CXY6	605829.4375
Q9Z183	20237211.67
Q6WKZ8	531994.0234
P08905	858732.125
Q9JMA9	NA
Q9QYR6	1588902.438
O35955	3195132.359
P40240	2427617.875
A0A0B4J1I1	NA
D3Z1M1	2156901.688
Q6ZQI3	208321.9063
Q9DAJ5	442000.3906
Q8BPU7	166704.3906
P50289	NA
Q5SVR0	257563.9219
Q3TIV5	413692.625
P32037	NA
Q921I2	113017.3281
O35682	180359.4688
O08749	568392.9219
Q8BMS9	297639.9063
P54731	651614.5156
O54916	334449.3281
Q8QZT1	220051.0391
Q8K0U4	164384.25
Q9ER00	205017.375
Q9D1T5	331807.4453
Q52KI8	3561790.531
P39053	1129695.979
Q9DC51	544737.7031
Q71FD7	494246.8516
P49935	1779131.5
P48759	NA
Q8R5F3	1491283.406
Q8C4Y3	176899.125
Q8BGS2	623115.875
Q9DD02	862927.5938
A0A3B2WBC6	906425.2969
Q9CZH3	166101.1875
G3X9Y6	680476.0781
A0A0R4J0H7	NA
Q9R190	509101.0156
Q63805	NA
O89023	181279.3906
Q9JI48	788914.6875
Q08288	NA
Q60648	583298.2031
Q9Z2A5	399033.9141
O35382	5583590.5
Q9JHJ0	814561.7656
Q8R3G9	301632.4375
A0A668KL36	82820152
Q8R1A4	3590632.969
P70445	225536.7969
G3X8S8	325048.4219
P97471	1114079.891
A0A1B0GSM3	48326.32813
Q9QZZ6	770226.1875
Q5EBG6	NA
A0A498WFS2	6980082.852
A0A075B5P1	NA
Q9CYN2	NA
Q8BHL8	69114402.78
A0A0R4J1E8	584976.5313
Q3V1L4	639766.875
Q8K2Q9	742236.2031
P63082	NA
Q9D787	55586.87109
L7N1X8	312119.0625
A2AF33	1352454.25
O55013	5075718.344
Q04207	NA
Q9CQD1	653977.25
Q9ERU9	103623.5508
B2RY56	50148.53906
D3Z4S3	3137403.281
Q61189	174582.0469
A0A140T8N5	3243310.75
Q8VCC1	563465.6875
Q9CS42	NA
P70399	NA
Q6P2B1	305680.1641
A6H5X4	345311.8564
Q8BH95	825021.7031
Q91VR8	840567.6875
Q60949	398888.4531
Q6PFR5	692032.5625
A0A140T8M0	5296719.125
Q62000	2147299.813
Q9CX60	NA
A0A0R4IZY6	2180400.141
O35566	203831.0234
O55229	1359798.406
Q9DBS5	NA
Q9CQW3	261937.1875
Q9QZ06	NA
Q03963	811266.4688
H3BJ82	NA
Q9CRA5	NA
A2AGS2	NA
Q9DC16	275695.0781
P25688	NA
P01630	324615.7188
Q6NV83	330094.7813
P47880	447134.8438
O88312	266833.2188
P01635	2567899.469
A0A0R4J131	1169597.344
P61759	1795911.266
P62892	907336.125
P61028	259686.7031
F6SJM7	3028351.594
Q80YR5	349193.375
Q99J45	155463.5
Q8R0A0	1337235.844
P55258	8275482.563
Q64444	NA
P13595	NA
Q91XF0	1470809.844
Q6PEV3	NA
A0A075B5N4	224665.2969
A0A0A6YVW3	NA
P35762	250290.5156
Q91XD2	753639.9688
Q8BMA6	685111.6094
A9JTY7	309175.1875
P97431	NA
Q61107	314199.5625
Q9EQG9	423772.9531
O35901	4892354.797
Q9D103	386274
Q61024	280013.3984
O08547	1077439.406
Q60855	172108.6465
Q9D1K2	738454.5313
Q5SUF2	1968754.563
E9QLB2	1435685.656
Q9CQ80	2463564.375
A0A2I3BPG9	5070196.625
P83870	196033.4844
P55065	802869.8438
E9Q3Q6	173003.1035
Q3TC93	823520.5469
P35282	349475.875
Q61151	534294.5625
A2AFQ2	NA
Q8VHL1	3573093.594
D3YZZ5	9212389
P04247	183807.4063
Q99JT2	259538.4844
F8VPL5	2326273.879
P98086	3445516.359
P16254	683073.8125
A0A1W2P8C6	NA
Q9JHI5	NA
Q8R5F7	192150453.4
P17095	303482.8438
Q91V77	1487211.875
P35550	698624.4844
Q80ZQ9	99327
Q80X73	NA
A0A087WR57	495566.0938
Q6PD03	2819774.219
Q61550	NA
P97352	1062697.531
O08976	4084867.25
Q8BVA4	6913882.484
Q99KN2	NA
A0A0R4J138	113058.375
P70124	192617
P32020	408550.7031
A0A075B5Y4	NA
Q8K023	1027202.563
P15379	NA
Q6ZQ58	784318.8359
Q9WV03	NA
A0A0J9YUG5	NA
Q9D1D4	10630925.41
Q9JHL1	163056.3906
P47968	3676768.375
G3UYV4	532970.9844
Q9QWR8	NA
P46737	9705520.391
A2BGI8	1391155.391
Q8VC31	4263955.918
Q9ESY9	211264.1094
Q6PDG5	1056386.5
Q6P6I6	41203.66016
Q7TSI3	NA
Q3UV17	242880364.6
Q6PF93	27011.1543
P70362	168371.7969
Q921U8	132406.8594
A2ATP6	62883.90332
Q80UK0	573859.375
A0A2R8VJV3	675183.4375
A0A087WNT2	423223.2813
Q3UY34	NA
G3UZR1	2682867.063
Q9D7S9	12069299.31
P84096	4855558
P17426	402639.25
Q922E4	364460.7813
Q61473	NA
Q61268	151058.0469
O08992	1459189.563
P68373	4625917.75
P97821	295767.1563
Q91X96	1254884.375
A2AQ45	532776.2188
Q8CIV8	576375.4844
P60670	NA
O35969	312803.9688
Q61239	697061.3984
P21279	110159.7422
Q99K95	NA
Q9CRD4	347089.0938
Q9D0J8	38973880.05
Q8K3G9	448200.2188
Q9CXF4	354690.4688
D3Z6I4	1440575.766
Q80UY1	NA
Q91ZR1	NA
Q91VW5	43579.91406
Q91YP3	NA
P24668	533792.4219
Q64324	NA
Q9Z320	762045.5625
A0A140T8N3	349550.875
Q9JMD0	250906.75
G3X982	660822.3281
P29595	7911686.938
Q8VED9	NA
A0A0A0MQA5	7090557.984
F8WHX2	1163842.469
Q9WUD1	249137.7813
Q8CHW4	7909621.641
O88351	NA
Q8BYZ7	250663.4688
Q8VDD8	408070.1719
A0A0G2JFZ3	346965.0313
E9PX53	3414986.266
Q9Z2L7	NA
Q9ER67	NA
Q9D8T2	1062382.453
P35492	NA
Q923L6	1173360.75
B0V3P6	212795.1875
Q5U5V2	169607.1563
Q9D554	278446.5938
Q91YH5	13632527.9
A0A0A0MQ99	185077.6094
Q9Z2T6	NA
Q8CGY8	955561.8438
A0A075B5R2	215879.6406
P61963	740694.25
Q62172	99771.11719
Q9CW03	160023.4063
Q80UP3	NA
Q9D0K2	350752.3125
P29452	1320389.75
Q06180	NA
Q64152	NA
P62858	1083904.906
Q80V42	561014.1406
Q8VC03	33308.20313
P56389	416091.1875
P01132	984723.25
D6RFU9	311573.9375
A2AJI0	102597.1328
Q9D0B6	1559337.75
Q91X43	40037.74414
P35585	1080896.125
P54116	1444774.094
Q05144	818811.2188
Q99L20	6328429.766
Q8VE88	NA
O88842	399081.8477
Q9JMH9	3602584.055
P21570	732931.8438
Q8BIJ7	142302.875
E9Q6J5	NA
P62313	1254763
Q8CAK3	214419.459
Q9R269	NA
P54103	234184.625
Q61475	NA
E9QP49	161468.5625
Q8CD15	552470.0781
O89017	566473.5625
Q9QXB9	1376738.734
A2API8	293972.0313
Q3UPH1	748420.4375
Q08189	566592.125
Q63918	474996.5313
Q9D708	582126.6875
Q9D309	176917.1563
P28653	676062.125
Q80WT5	968763.1563
Q9D1R9	2674011.75
A0A0R4J0R1	479314.0156
Q8BHD7	644586.8105
A0A1L1SS27	312546.7188
Q9DB16	NA
P01680	670835.3125
G5E911	1369737.188
P51949	NA
E0CYW1	1225701.172
Q6ZWV7	3330214.375
Q8VD75	1403334.906
Q8CF89	131212.8359
A0A2R8VHF9	248248.1953
Q8R3Y8	NA
Q8R5F8	3629593.719
Q9D0B0	751752.9844
F8VPP8	371602.5938
Q9DB34	325735.375
Q6A026	NA
A0A0A0MQF5	132052.3438
Q8R550	4846728.016
A0A0A6YXN4	NA
Q9JK23	NA
Q99M31	6515153.5
Q7TQK5	502615.3047
Q8CGF7	1207692.938
Q8VE70	1521866
P62274	1972844.391
Q9JJI8	785062.7813
P08207	6546202.078
Q3V140	447330.9063
Q8BXC6	576773.6875
Q60575	453558.75
Q60960	1019251.141
Q8VHN8	NA
A0A0B4J1J5	610287.7656
Q7TPR4	1706523.688
Q924Y0	NA
Q91WP0	298269.9063
