Accession	luminal protein estrus
A0A0B4J1J5	442624.1719
Q7TPR4	2006422.438
Q924Y0	NA
Q91WP0	228751.3281
Q8R5J9	4075661.016
E9QKI4	68749.46875
Q9EQI5	274819.375
Q99LN9	941675.75
B7ZNL3	NA
Q61749	468464.0703
Q3T9E4	717010.7344
G3UYF9	904836.4375
Q8CIH9	130446.2422
P09671	570301.3438
Q8CCP0	52091.69141
A0A6I8MWX0	9163.753906
Q61765	NA
Q80XU3	4777010.219
Q91UZ5	1256409.93
Q61878	690332.75
P01901	40882.01172
Q924H7	59605.59375
Q9QUR7	NA
Q99KN1	NA
Q99J99	1572468.813
E9PWC8	66320.55469
Q9CQ71	212931.2188
Q9Z120	706090.3594
Q99M51	2145149.793
P62835	534108.0625
Q3UMB9	761279.1406
Q9WUP7	1948491.031
Q8CGE8	405060.625
O08848	606349.5938
Q3UYI5	322543.9531
Q9JLM8	3319811.266
Q9ET66	10240658.59
E9PYG6	200930.3125
Q91WN1	135129.5938
P04627	413044.9063
G5E874	NA
Q8R2I5	208776.7813
Q9DCB1	21754.29492
Q3UGR5	620488.375
Q8BGW1	363110.6875
P02089	273646.7813
Q9D071	109733.8125
P17047	1874347.688
P62254	611621.5078
O88968	3741109.945
A0A338P7L8	431823.2813
O88384	159275.9063
Q80TM9	821186.7656
O35551	1553325.281
P51660	302522.4219
P34928	586114.4824
Q9JHK5	9063093.578
A0A0R4J0B2	NA
Q8K1X1	NA
Q6NZC7	4722034.844
Q8K205	1633360.141
Q8VEJ4	NA
Q8BR90	229908.7344
Q64478	8090870.438
A0A0G2JE31	NA
Q9QUJ7	43389.83594
Q91YP2	1149129
Q9JL16	142134.6719
Q7TN75	70579.16406
Q00899	169410.3438
Q9D115	1745750.813
Q60996	172435.9102
P29416	1464227.477
Q8BVW0	43336.82422
Q9Z331	NA
Q9D9V4	NA
Q61595	47478.77734
Q61033	NA
Q61687	192310.75
Q8CCT4	NA
P61961	2553241.234
A0A338P7B7	3139961.688
Q60749	2040238.43
Q497I4	11292316.88
P62843	5111391.031
Q3UN27	NA
Q9D6N1	235956.5156
Q9CZX0	247775.2656
P98083	109879.8281
Q6P3D0	1075276.469
A0A0G2JFA8	675516.5
Q9JIK5	1602713.504
Q99K28	334511.6563
Q80UU9	2054410.219
Q9Z0F7	453223.875
Q8BHL3	NA
A0A0A0MQC1	1342550.25
Q8BLY1	367665.8125
Q3TRM8	64396.97266
P01655	1144256.75
O08582	NA
Q62351	NA
Q9D4I9	42509.60156
Q9WUM5	341812.4688
E9QKC6	472829.1563
A0A075B677	NA
Q99LC8	551512.7656
Q8C1Y8	451833.2813
Q9D5A0	23307882.97
Q8K3A9	16342.25391
Q8C0E3	NA
Q9QXD8	43293.31836
Q99JP4	456301.625
P21956	567170
Q8K003	2997618.203
Q60823	4624682.227
A0A494BB18	183246.3281
P98064	6233.130371
Q9ES52	79789.20313
A0A075B5Y1	NA
E9PX68	NA
Q8R1V4	255331.7813
Q9QY93	256900.2031
Q9CYU6	141855.0625
O55142	888850.5
Q8C5N3	682347.0625
E9QND8	NA
O88622	391796.6406
Q02789	248948.0469
A0A075B5R7	409026.1875
Q569Z5	3469620.094
Q8CFE8	145182.9063
H3BJM1	38952.90234
Q6P5B0	248956.2051
Q91YT7	324190.9688
Q9CU62	11745159.08
Q9JIW9	310861.3125
Q9Z0R4	460579.5664
B1AVD2	6244654.875
Q8BWR2	1133696.578
P61804	889893.2188
G5E897	2040109.211
Q9CQS8	1049781.469
Q6NZF1	119280.5625
Q9D6Z1	424113.0313
Q62077	54829.84375
Q9R0Q6	513858.5625
Q8VEH6	107851.7656
P61211	NA
Q925B0	NA
Q91VJ2	63632.79297
Q99LU0	1110541.969
Q810A7	484843.0313
A0A0A6YWB0	NA
A0A075B5T2	590235.3438
Q9CWS0	290408.1641
Q8BRF7	280400.1094
Q9JLI6	NA
Q9ESX5	340936.6875
Q8VD04	56422.5
P56387	2334370.875
Q920Q6	417305.4531
Q923L7	1287597.5
Q61686	563709.0469
Q99PM9	NA
A2AA85	NA
A0A0G2JFE9	530604.9375
Q8BXG3	NA
Q9QZB9	230349.2344
Q9JKY5	565218.5313
P97927	NA
Q8K124	NA
P16294	984209.2344
Q4KML4	5939496.625
Q9CRB2	95417.28125
Q8C460	412889.0078
Q9ERL7	375289.6641
A0A075B5S6	NA
A0A140T8P3	250867.6406
Q91YJ3	454185.3125
O09110	96313.07031
Q9QYB5	NA
F7C1U0	NA
Q6PAR5	258985.7031
P59242	204628.9063
P52927	813389.0781
A0A338P6K2	2240314.5
Q8BFQ4	309337.4688
Q9Z1B7	NA
Q3U0K8	21914.89453
P20108	251491.2969
Q91V36	772925.8125
A0A0A6YWI9	503510.7188
Q8BI79	189389.7441
Q9D5V6	529107.5
Q60715	580420.0625
Q9CQX2	1406210.531
Q60772	1083460.063
P48962	355001.7188
P12032	295273.5938
Q8R460	NA
C0J8I2	NA
O55091	246621.1094
Q9CWI3	1951386.844
A0A0R4J0S8	NA
Q78PG9	233698.7344
P61458	1600161.75
Q5DTM8	33420.48438
Q3TWW8	1964891.906
P26450	963849.0625
Q99JF8	771076.6875
Q62522	75660.83594
P51863	48497.82813
Q8BYN3	NA
P35293	39263818.31
Q9Z1E4	NA
Q8CDM3	1397705503
Q5SW46	NA
P97326	17202.85742
Q62005	NA
Q61658	1282496.625
Q99JF5	132261.9688
A0A571BF69	1565412.125
P14094	295978.3125
P49615	NA
Q9WTL2	438458.0156
Q9QXK3	510221.4375
Q8CHT1	50326.60156
P39749	326978.1875
Q8CG47	NA
A0A0N4SUY3	NA
P60764	179839.3594
Q61335	1132116.875
V9GWZ7	NA
Q8C8T8	852578.6875
Q01147	231001.125
Q8K212	263882.4063
P49290	161777.6719
O54950	617148.7188
P97863	64157463.81
Q61754	8959.134766
Q8BU04	87690.88281
P12804	NA
Q61084	NA
O88738	80629.42969
Q8K019	35576.26563
Q8VCN5	NA
Q6ZWY8	36462076
Q61400	375574.25
Q9JK53	362111.1875
A0A075B5N6	NA
Q7TT37	NA
Q9WTU6	223041.9219
D3YWJ4	829715.0625
A0A0A6YXI2	NA
O35664	338284.6094
Q8R5C5	NA
Q8K2Q0	NA
A0A1B0GR18	434518.8125
O35490	NA
Q4LDF6	315860.625
Q8BLF1	NA
P15532	3538497
Q8BYN5	NA
P97368	355809.5313
Q8VHK9	59611.3125
Q8BKE9	672675.3906
Q8R379	NA
Q9Z0H3	310497.5
Q61789	NA
Q9WUB0	200142.4414
Q8CDJ8	NA
Q9CRC8	227766.5625
Q9Z2R6	705768.7188
P62862	260271.4531
G3X8R0	628032.875
A2AKN8	NA
B2RXQ2	121178.4531
Q9DAD6	2144810.75
P11589	NA
P21995	NA
Q921C5	2336715.34
Q8BJ71	NA
O70138	301468.75
O70145	83113.22656
B1AVZ0	226752.8125
Q9CRT8	169920.6719
Q8BMJ3	328079.0313
Q62448	193151.0625
Q9CXG3	199495.5781
P63002	75220.67969
O88522	464937.0625
Q8BW96	475681.5625
P61027	296516.9766
Q80Y55	100879.7969
P46460	286892.0391
Q91WG4	477102.3438
G5E884	121458.8203
Q8CAS9	339342.8984
Q9D8V0	NA
Q8BP27	242726.9844
Q6PB66	653282.2813
Q6PGH1	NA
Q8K1J5	34455.51563
Q8BTI9	NA
Q7TT45	614174.8438
Q91VX2	NA
Q8CFV9	711196.8594
P97496	265173.625
E9Q5F4	2560757.75
Q61210	101168.0391
P30415	195303.125
Q9R0U0	188416.5
P98203	2426525.188
Q3TMH2	241130.5313
O35071	1853656.838
Q91YE3	NA
Q04736	1400309.26
Q64261	NA
Q6PDY2	1179776.938
Q8BHC0	198988.875
Q8R349	628425.25
A0A494B9A6	NA
Q8VEK0	136872.7031
Q8C5W3	596421.5625
Q8C636	3144165.625
E9QLL2	NA
P51661	89988.25
Q8CIH5	129862.6289
P57776	20896078.75
Q9R053	7930228.688
Q04690	23554.75195
Q8BYM7	NA
P56371	NA
Q99K30	127629.4922
O35609	126016.1016
Q9DC11	521832.8516
Q8K057	10863401.98
Q80W37	1384337.738
Q8BFZ3	2597126.742
Q9JI11	316479.9063
A0A087WNU5	5638618.461
Q3UYV9	NA
Q91X97	3107044.844
Q08024	1567936.25
Q8CCF0	NA
D3YXP6	NA
Q9CQ62	303817.4688
A2AGT5	51920.88281
P28650	59080.67969
Q9EQ20	224829.7344
Q9EST1	277888.3125
P97370	217159.2031
Q8VCG4	1512755.563
Q5M8S1	NA
Q7TSJ2	630645.4297
O54818	NA
P56873	246627.625
A0A087WS96	211853.1094
Q6PHU5	147217.1641
Q61576	11127394.65
Q5F2E8	51709.40234
A0A140T8Q4	NA
P35385	NA
Q6A068	NA
P37913	16597.68555
P33587	NA
Q8BH40	NA
Q64449	278677.0625
P46061	200513.8594
Q8CG16	NA
Q9DCR2	1107749.922
Q3UPR9	NA
Q6PHQ8	NA
Q6ZWQ0	3241432.031
A0A1B0GSI7	1756534.547
A0A0A0MQN4	241808.4375
A0A0D2X7Z2	3481432.75
Q7SIG6	263983892.7
Q3UKV0	436067.7813
Q8R4X3	1132023.141
B2RRI5	7955623.563
Q3UVL4	1676253.625
Q9QZU9	180877.6094
Q9R1T4	155038.9531
O70200	337932.4375
Q9CQ89	130959.3594
Q8R242	64213.34375
O55183	49114.86328
Q8C1M2	NA
Q8K1T5	290845.9375
O55060	439367.5625
Q9D1M7	180095.8906
Q61425	NA
Q80U78	NA
Q80YA7	307341.5313
A6PWS5	1344137
Q69ZR2	143491.793
Q6PB44	84818.14063
Q8BFU3	674164.832
Q8BTU1	NA
Q3UIR3	157399.6094
Q922V4	51145.15625
Q8BG94	NA
Q923D4	175417.4531
Q9D902	460218.8125
Q00175	211321.5781
Q9ESP1	699554.5742
Q6TU36	NA
Q3TYQ9	NA
Q6XLQ8	6399566.789
Q91V09	NA
P39655	4026199.453
Q3TPE9	309214.1563
Q8BUY9	NA
Q9CY97	268105.8125
A0A1B0GR85	16892058.54
Q8BHA3	11281242.86
Q91ZF0	94023.90625
Q4LDD4	340637.9219
P08556	NA
P54869	159445.5313
Q9CQC9	325488.9063
Q9D7S7	NA
Q64311	97447.80469
Q8C2E7	NA
Q05512	206209.3906
Q9D614	NA
P42230	NA
A0A494BBF0	NA
Q05020	827983.5313
E9QPB2	NA
Q9WV35	663748.3594
Q9CQQ8	2971134.25
Q3TYX3	277849.8438
Q0VBK2	NA
Q8BYH7	166891.25
Q99M71	NA
Q9CQW2	729001.4219
Q8R3R8	1228841.281
Q9D104	NA
Q9R0N5	22286233.5
O70333	NA
B1ART1	7271846
Q9EQ08	196100.5313
A2A8Z1	105974.5078
O55098	228374.5938
D3Z016	263959.625
P63024	313618.5313
A0A338P769	284186.6563
Q9D9V3	NA
A0A1W2P7S5	157978.0313
A2AQ25	NA
A0A1Y7VJW9	NA
E9Q1W7	NA
P22366	149602.25
S4R1W8	NA
Q62203	180938
P35486	105650.4531
P38585	64860.01953
O89094	227941.6406
P15535	151858.4688
Q64512	7503564.352
Q921W2	157609.4219
O88792	NA
Q8BKX1	NA
Q8VIM9	NA
P30285	584081.6875
Q07079	81746.375
Q8BQ46	247274.0469
Q91WG8	NA
F7AI87	385332.4688
Q9D8X2	NA
P42337	78703
Q62087	NA
O54865	639871.3125
A2AS37	NA
Q9QZB7	1096641.555
A0A571BEV2	1043779.438
A0A494B8Y8	127256.2578
Q80TE0	22657902.88
F6RDI8	379531.9688
Q8BFR4	NA
O08586	212126.6719
P63147	428516.7344
A0A1L1SVG6	509828.2656
Q0P678	NA
D3YZN8	511951.5938
P50295	181706.9688
Q8BX80	81496.89844
L7N259	NA
Q9DBC3	80739.91406
Q8BVL3	NA
Q8C650	549348
Q3TCN2	NA
Q7M753	43786.89453
Q31125	82937.64063
Q9DA79	92468.67969
E9QMK9	106643.5781
Q8BFS6	1765332
A0A1B0GRF6	1468489.281
Q8R4H2	NA
Q8CDM8	42206.80859
Q91VY9	39941.99609
Q9CQA9	340047.125
Q9Z0G9	84264.20313
Q9QZL0	NA
P30999	NA
Q9R0M4	NA
P28574	147473.7656
Q60876	1383684.438
P35285	NA
Q9D711	282218.9375
Q91W82	438665.1563
Q9EPX2	NA
Q8CI04	NA
Q9D4V0	188564.0625
P62331	335973.7188
Q60932	NA
Q3UM29	369715.0625
D3Z7S8	NA
Q9D4H8	753592.2109
Q3UST5	NA
Q9JL62	1115776.625
Q64459	1673147.594
Q80Y19	614135.041
Q8BIJ6	NA
Q68ED7	NA
P21180	306137.5938
A0A087WNU1	244263.0469
Q61142	NA
P62737	1511315.438
A0A140T8Q3	NA
Q8R1H0	186805.3945
Q8BUG2	NA
Q9JJC6	NA
Q80SY5	94093.41406
P62743	424504.2188
Q8R344	115441.0781
Q8BZA9	NA
Q7TMY4	8776962.965
Q80U44	NA
E9Q1M6	25826.07617
O09106	NA
Q6NT99	122282.6016
Q3U1V6	199747.875
E9Q2S0	NA
P43247	NA
O88452	NA
H3BKG0	1378375.281
Q9DBL7	201110.0469
A0A140T8M5	NA
F6ZFU0	1572323.375
P29621	NA
P62631	NA
E9Q448	1815922.703
E9Q450	NA
Q6IFZ9	NA
Q9JJZ2	197072.875
G5E8R2	NA
E9Q1Z0	NA
F6T2Z7	812669.3125
P02104	NA
Q561M1	573439.6875
Q6ZWY3	264708.0938
Q68FG2	558335.8125
A0A2R8W6J8	NA
E9Q6P2	NA
A0A075B5M4	NA
Q9QY76	642109.8125
P68181	179623.3125
Q58A65	234974.25
O09117	3076784.875
Q09014	136068.0156
Q99NB8	187434.4688
O08528	NA
Q923T9	158956.6875
D3YXK0	1314497.625
D3YYN8	41395.42578
O55022	NA
B1AR17	1944541.125
Q5SQX6	NA
A0A0R4IZY9	110821.5156
A0A0A0MQM2	308558.0313
A0A140T8M6	273473.5625
Q9D2W5	7448737.5
P10648	474352.375
Q8VCG1	NA
A0A1L1STC6	NA
A0A1B0GT68	NA
A0A087WPT7	NA
A2A6M1	NA
F7CG42	219507.625
Q8CJ40	NA
A2AWA9	213110.2813
P70699	NA
O35452	NA
Q4PJX1	932878.1875
Q91YN9	102118.0078
P63094	250911.625
Q8BH60	NA
Q921W0	348686.75
Q6AXB7	16279.12402
Q9JI78	NA
A0A087WRH2	863712.7656
P62305	682136.125
E9QNY8	153391.0938
E0CZE8	162019.0469
Q9CQ10	528701.25
A2A930	2195253
Q8CG71	NA
F6XVM5	2748308.75
D3Z4Z0	NA
Q9CX00	NA
Q6PDB7	NA
Q9CQV6	116184.8594
A0A286YD87	NA
P61290	886313.0469
Q3UZA1	256021.8438
O54941	164980.5
Q8BFR5	NA
Q543M9	275601.1875
Q8R2Y2	NA
Q6ZQ08	NA
A2A4X9	NA
Q8CJG1	114000.3594
A2AWI7	NA
A0A140LIU3	220715.0938
P09926	91986.39844
Q8K3X4	50295.51563
Q6PE01	NA
Q9DBR1	NA
Q9Z0L8	64640.23047
Q6ZWQ7	NA
A0A1L1SSS4	NA
G3UX48	NA
E9PYK3	61777.71484
Q8BM88	NA
Q6NVF0	NA
Q8BGF3	NA
Q6ZPJ3	1650993.75
E9QM90	NA
Q8R307	NA
Q8BU14	77216.32813
Q99LS3	NA
Q9JKC8	162601.0625
P97376	171888.6875
E9PVA6	80676.75781
Q3TKY6	NA
P97367	NA
A0A0R4J124	123870.7969
A0A0A6YWM5	NA
Q9QYF9	NA
Q80YV4	NA
A0A140LIS5	333109.9688
A0A2R8VI57	NA
D3YXN0	216953.4688
A2ACP1	NA
J3QMC5	NA
Q8K2I3	NA
A2AKV1	NA
Q00422	NA
Q61771	58108.50391
Q91YS8	91354.33594
Q9CZU3	NA
G3UXN2	NA
G5E8F1	NA
Q9CZE3	210656.0469
P82020	NA
P60521	NA
Q9WTX8	NA
O35988	216662.2188
P24815	120095.5469
G3X906	951207.125
P21126	665064.6563
Q8BWR8	200661.9844
Q8BGR8	NA
Q6P5C5	NA
A2AX52	435208.5
G3X9D6	679425.3281
Q920Q4	NA
Q8R164	286011.0625
Q6UKZ0	1548067
Q9CQG1	300697.4688
G3UYU5	NA
Q9R1S8	49041.38672
O09035	163660.9063
O08796	NA
D3YYF1	NA
Q6W4W7	219387.0625
Q7TQD2	1204399.719
Q8BVC1	NA
Q64GA5	NA
Q3V493	NA
F6QFD1	2544094
A0A1D5RLH3	NA
P52825	552062.0625
Q9CQI7	1989143.188
Q3UHU8	826714.125
Q8C0J2	175404.25
Q91YJ2	2426688.75
Q91WU0	218279.6875
F6RJV6	NA
Q9JIQ3	38564.44531
Q8VHZ7	NA
P14733	NA
Q99MD6	NA
Q9CZG3	109092.4688
B1AVF2	316545.625
Q9CQL5	NA
A0A0R4J0B4	245886.8438
Q45VK7	NA
Q924A2	1755989.5
Q62168	98575.10938
O35134	NA
Q6PGC1	NA
A0A1Y7VKY4	NA
E9Q4Z2	NA
Q9D4H4	26606.92383
Q3UW09	NA
A0A0A6YY13	162290.9219
Q5UAK0	77270.13281
Q8R3D1	NA
D3YXF5	304482.2188
E9PUF9	713136.875
Q60992	51486.6875
A2AIX0	NA
Q8BLR9	NA
Q6P572	30499.36914
A8Y5N8	265495.0313
E9Q529	1309889.656
Q9ERN0	221675.1563
F6RSY8	NA
Q09LZ8	37274.27734
P97364	365875.625
G3X8P9	NA
P22005	254537.625
Q8VC57	8996756
Q14B71	182889.7188
P55288	NA
Q08761	NA
Q99LH4	11874.21777
Q3V063	203523.5
A0A571BF54	NA
P62309	246607.1406
Q3URI6	1139416.5
P55284	NA
Q9CQU0	269220
A0A1B0GS31	NA
A0A0G2JF84	5472046.5
Q6GQR8	NA
P45952	250822.9688
A2A5V2	NA
G3X9E9	307751.1563
Q8BWZ3	605460.5
Q8VHL0	NA
P27681	NA
P70268	77616.05469
P56390	NA
Q05117	170257.9531
Q99LT0	972437.5
Q9EQH7	2342191.25
D3Z7R7	NA
Q3UZW7	31189.16992
O35206	NA
Q6P6J0	340036.3125
Q8BVP2	NA
Q7TSS2	NA
Q3UGS4	NA
B2RWS6	NA
Q9ESJ4	NA
O35929	NA
A0A2I3BPX5	NA
L7N295	10010.69531
E9PV44	NA
Q9CR95	NA
B1AV77	223392.6563
D3YXQ7	59530.75781
Q61477	NA
Q99KE8	NA
A0A0G2JF49	NA
Q03141	NA
P16406	NA
Q91VZ6	416912.8125
Q5FW60	NA
P28659	NA
D3YWT0	NA
Q62511	42534.59766
Q8CEC6	NA
P28740	NA
A0A286YE32	NA
Q8VGX3	NA
E9QM73	435707.8125
Q3TES0	3057059.75
E9PY46	NA
G5E8J4	NA
A2AKB4	228034.5781
Q2TUM3	NA
A0A0G2JF53	NA
Q99P31	NA
D3YTW1	NA
E9PX30	108759.0156
V9GXD9	NA
A0A0R4J0P6	171252.6875
Q9WTL4	772097.625
Q9CVW4	260043.2813
O35638	NA
F8VPN2	NA
Q9R0B9	NA
Q9ERG0	NA
Q80ZV0	NA
A0A0A6YXQ0	NA
Q7TQK1	NA
E9Q4X2	NA
H3BJV2	943244.6875
Q924T7	237559.9531
Q78IS1	NA
A0A2C9F2A2	20755.87695
Q8K409	NA
Q8CIX8	NA
P24063	NA
E5FYH1	648390.875
Q9JHS9	NA
Q9DA11	NA
E9QAT4	50881.00781
Q3U0J8	NA
Q62507	NA
Q5PR72	188698.0625
P52479	37833.77344
E9Q3P4	319486.2813
Q14B01	NA
Q8BP86	NA
Q6P3Z3	58840.66016
Q9ES97	NA
Q6PEE2	NA
J3QP41	NA
Q80U04	22177.91992
Q3UVY5	NA
Q99JR8	34540.73047
Q9EQU3	NA
J3QK13	NA
Q9D727	NA
E9Q9D5	NA
A0A0R4J158	NA
Q497W2	NA
Q8CBE3	NA
Q0VAX3	NA
D3Z2D6	NA
Q8C0V0	NA
Q8BIQ5	46404.5
Q9CY18	104522.5938
Q6KCD5	NA
Q99JP7	2578105
Q80ZX8	NA
Q8R268	143616.8125
P35330	97705.1875
Q8C0S4	NA
P55097	291285.875
A0A140LJ69	604754.625
Q99MQ4	NA
Q8R2U0	75293.8125
Q9JHF7	154227.3281
Q8C5K5	117361.5703
Q99LD9	NA
A0A0R4J0U8	24372.74609
Q6PCM2	NA
Q8K449	25669.69336
Z4YJS5	241162.5313
Q6ZQA6	423508.9063
E9PZ92	NA
Q8BNJ6	NA
A2AE20	NA
P59114	NA
L0N7N1	17825.34375
P11438	301703.4063
Q9WV92	NA
S4R2U7	NA
F6ZGI7	NA
E9Q634	186113.3281
B1AVI2	NA
Q61160	358058.7188
A0A087WPT1	NA
Q3UDC3	183868.7188
Q8VHE6	NA
P62915	NA
Q8C2E4	NA
Q8BM72	NA
Q6PER3	152724.5156
A0A1L1SSU2	89679.64063
Q9CQQ7	151644.5
Q8R1U1	185254.3281
P55249	NA
Q5NCR9	NA
A0A2I3BRW0	192691.625
Q80VP1	NA
Q8VCN9	128172.9609
Q6ZQ73	NA
P70315	NA
P50228	NA
A0A0J9YUP0	NA
A0A1B0GR70	NA
Q3UKJ7	227382.2656
P12787	NA
Q6PFY1	424464.8125
A0A0R4J1Q0	2022627.313
Q924C1	28028420.73
Q8R2T8	26666.44336
Q9ESU6	563797.5
A0A3Q4L347	NA
E9Q4Y4	459092
Q8C4Q6	NA
Q7TSE6	NA
F6TKU5	611911.2813
Q9QWV4	NA
Q8R3G1	NA
P20065	NA
Q9JIG8	NA
E9QM92	2597723.25
Q9CQ26	NA
A0A0A6YWV9	NA
A0A0U1RPL8	NA
Q9QY23	34434.14844
Q91YR7	82765.875
Q9R1Q9	NA
Q9QXZ7	48331.55469
A2A7I1	NA
Q8BG07	204290.75
Q62252	NA
Q8C6E0	NA
G3UYQ4	275348.6563
Q6P8K8	431223.5313
Q8R105	NA
A0A0G2JH06	NA
B1AR51	613463
O08599	NA
Q9D2C2	93005.39063
Q8VDU0	NA
Q9R0Q9	223523.2813
Q80YA3	2392424
Q5BN45	618949.1875
Q3V038	NA
Q3UHD6	968500.9375
A2A7S8	17411.87109
Q9D0L7	NA
Q3TRR0	NA
Q3UZI5	NA
Q8CHG3	1142144.875
F6YBB8	177490
Q80U30	2850781
B1AVH5	NA
F6W623	NA
A0A0A6YY60	NA
O70503	102970.0391
A2AT37	101212.9141
P63271	169233.9844
Q6PAT0	9952.422852
A0A0U1RNR0	974027.8125
A0A0A6YY40	170465.5625
Q9WTP7	213961.9063
Q61292	25836.21875
P12388	NA
Q9CQ49	NA
P46978	254533.6094
Q8CI75	142353.7188
Q8BLU6	351164.0625
Q147Z4	725591.8125
J3QNA5	NA
Q8VD65	35017.27344
Q9JLA2	NA
Q8BHJ9	24205.80859
P13597	NA
B2RY50	NA
Q2PZL6	NA
Q91XE4	NA
A0A087WRG0	437811.4375
Q922Q2	NA
E9Q3W1	NA
Q6NZM9	NA
Q9QXE7	78158.85938
Q9D0J4	NA
Q03311	NA
A0A0U1RNN2	NA
A0A1D5RLM8	292049.625
F6RYD0	NA
E0CX53	1816280.25
P19785	125825.125
Q80TR8	37993.79297
A0A0G2JGU0	NA
Q99NH4	NA
P19091	9462972
Q8BYG9	103111.1719
A0A0H2UKB7	NA
Q9R1K9	420850.875
Q9JIK9	NA
Q9WUB4	NA
P97377	NA
Q9EP82	135102.6875
Q9D565	15668149
A0A6I8MX00	NA
E9Q5A6	NA
P70290	70656.25781
A2BDX3	787798.25
A0A075B664	519945.8438
E9Q3R9	NA
P53351	2022380.125
A0A3Q4EGR2	NA
Q9CZS1	NA
A0A1L1SSA8	NA
F8VPX4	75015.1875
A2AED3	NA
Q6GU68	NA
A2BDX2	82578.11719
Q9JIA7	NA
Q9D5W4	NA
Q61503	NA
A2AMN2	NA
P01657	218516.375
P62075	170353.2031
Q9Z2V6	1232025.5
P25206	NA
P01741	NA
E9Q359	NA
Q3U0S6	1009046.25
Q8R0W0	NA
Q9D706	NA
Q9JIT1	469783.375
Q62313	NA
D3Z1J2	NA
D6RFT9	NA
Q7TQH7	NA
Q8BJL1	NA
D4AFX7	40139.41406
A1Z198	NA
P19536	41383.51563
Q99LJ1	NA
Q9D1H9	NA
Q8R2M0	NA
A2AF47	NA
G5E8H0	132539.5156
Q2VPD4	444922.8438
D3Z479	NA
Q8BGZ4	87887.1875
Q6P1G0	NA
Q8BI72	NA
A2AVR1	346669.1875
A0A087WP92	NA
P59113	NA
Q99PS0	NA
Q9CZT6	NA
F6T4M4	588822253.2
E9PW20	NA
E9Q0X4	NA
E9QAF9	NA
D3YZ61	NA
P22727	580353.75
A0A0U1RPZ4	1946034.125
P43021	NA
D3YUL8	NA
Q8C0T5	181127.0781
D3YVJ1	158374.7656
Q3V1V3	NA
E9QP99	NA
Q8BHK9	NA
Q8QZS1	NA
P31750	NA
Q8CFI7	NA
E9Q7X7	NA
B1B0P9	NA
F2Z461	928883.5625
F6SX81	419318.4219
D6RGT5	NA
E9Q8M2	NA
Q61493	NA
Q8JZX4	NA
Q8BP01	NA
Q91ZK0	295045.4688
Q9Z0L0	155711.8438
Q61056	563824.8125
A0A5F8MP88	NA
G3X9H5	NA
Q8C436	56469.60547
Q10470	NA
Q8VEJ9	NA
Q8C7U1	NA
Q8R007	2340290.75
E9QNF7	NA
Q9D842	NA
Q80U72	NA
Q8K2T8	NA
A0A2I3BS41	89226.45313
Q8BLH7	17644.57031
F6Z595	482517.5313
E9PYP2	4931610.5
A0A0U1RPA0	242786.5469
Q8VDP4	675885.5313
Q8BNU0	195045.0469
D3Z408	186807
P57746	NA
Q9D952	1740794.5
Q8VBX6	NA
P52503	48027.88281
O70274	NA
Q99KY4	NA
Q8C1Z7	NA
Q99J31	13911.33789
Q7TMR0	NA
A0A0R4J086	NA
Q8K411	96665.36719
Q68FM4	358226.3125
A2A5R6	NA
D3YUE4	185206.1719
Q99J38	NA
Z4YM47	NA
Q99L44	NA
A0A087WQB0	NA
Q8R3E3	247963.4844
L7N205	434970.25
A2AQF0	112422.7578
Q8BMF4	NA
Q9CQY2	NA
Q9ER10	NA
G5E8V8	149107.5625
Q9D9M0	NA
E9PZY1	NA
Q8BZN4	NA
F6VU53	122440.25
Q9R078	826668.8125
Q9QYX7	4104654.5
Q9DBS1	149421.5625
E9PYT6	NA
Q8BX57	NA
Q9D172	NA
P56386	NA
A0A0R4J0J1	482530.2813
A0A494BB38	NA
Q3UQ28	26133.06055
Q8CGK3	1109620
P68404	NA
Q9QXE0	NA
A0A075B5K2	NA
A0A338P6W9	1073912.125
Q8BKX6	NA
A0A0R4J1R7	NA
Q9JJQ0	175997.5625
E9Q5K9	159482.7656
Q8BYC6	NA
B2KGD7	NA
Q6P2L7	259033.5
Q4KL52	NA
E9Q472	4231177
B2RV77	NA
P47878	NA
O88512	NA
G5E8G6	2514456.93
Q9D937	NA
