Accession	luminal protein 0.5
Q9CZU6	4237407.359
Q8JZK9	607012.7188
Q5SF07	52298.89453
G3X9T7	1290951.328
Q3TDD9	388967.4688
Q8R059	2357445.758
O54879	795760.5313
P13634	653607.2344
O54962	3698301.813
Q8K2Q7	9228875.014
Q99NB9	3145219.297
O70591	1026874.273
P62627	1541295.766
Q60994	8888706.438
Q8R317	1963008.781
Q9CQR2	2658952.922
Q03734	8117928.797
Q9CZM2	4198882.669
Q99JX4	379819.1719
Q9D0W5	1334536.734
Q6P5E4	263689.625
E0CYV0	1752779.281
P45377	4279190.992
Q9R062	432903.6094
Q9JKB3	19866377.7
Q9QUH0	3688364.969
Q8BL97	2465290.031
P59383	1696043.828
Q08093	230673.9063
Q8BH97	243973.2656
O09164	733978.9063
Q99MR6	661547.1328
J3QNU6	2523509.278
Q8VE62	446441.3828
P82343	693017.4609
P51855	3179095.633
P61089	14803496.13
Q9D8S3	146590.6719
Q3TJD7	2554551.961
Q61759	33770.01563
Q6PHZ2	1973865.516
D3Z5G7	488648.8125
E9Q740	3213153.742
P97807	1709849.395
Q9CR70	605833.25
P70195	5209989.98
P35441	183397.9609
P70677	2276742.266
Q9DBC7	14926325.52
P84091	1012068.141
A0A075B5V1	1523952.406
Q60676	1042360.406
Q9CQE8	1185173.047
Q01730	5188531.137
O35127	NA
P62869	13211505.13
Q7TT50	239799.1875
A0A6I8MWZ2	96897.92188
Q920E5	3921741.734
P53994	622741.8438
O35864	3095746.281
Q7TQH0	298124.5547
P62301	3814392.414
Q9JJU8	3762885.141
Q8VBV7	1984035.563
Q9CYI4	94528.88281
Q9D1Q6	1851608.926
P09041	3476212
Q91VM5	715285.9688
Q9CXI5	2053732.25
P47857	397071.6836
Q91VF2	6243457.031
Q8BVQ5	364743.5938
Q9DB29	1945610.258
Q5SUH6	443263.1797
Q9DB05	374464.4531
O35344	818274.8359
Q9CQW1	230085.0469
Q80UM3	2886344.875
Q99P72	232196.1953
H3BKR2	5481179.375
G3UX26	414543.0117
G5E8V9	271813.5078
P83940	2656500.473
Q7TNV0	838603.6094
P27641	NA
Q6PDQ2	780524.3105
Q8BX02	37928.38867
Q6ZQM8	1399936.563
F8VQJ3	470156.6406
Q8K2T1	1527722.953
P16301	1030815.367
Q8VEE4	NA
O35309	638320.7656
Q9D0T1	3124609.813
Q62165	NA
Q7TMM9	30681642.25
Q66JS6	713355.9219
Q8BP56	681592.5469
Q64339	405233.4063
Q8VI75	2190998.303
O08585	9755577.902
Q62084	308225.5938
P21550	2102379
A0A2I3BR29	980023.4688
P62897	2982919.813
Q8R574	1295738.453
Q70IV5	162421.5938
Q922D4	635363.1914
Q68FH4	4439881.727
P01899	1342545.938
O35593	3791345.531
Q9D8S9	458611.9453
Q6ZQK5	519181.0469
Q8BKG3	224027.9688
Q60739	1926632.172
Q6P9R2	669629.3906
P51432	231532.4219
O70172	389787.3789
P97311	583381.8828
P23780	571801.1875
A0A075B5S2	336598.4688
Q8CFZ6	708628.4063
Q91YE6	1624344.309
Q9CX56	5459996.609
P01887	105726860.8
P12246	1058939.523
Q9JM76	31535196.31
Q9D8C9	168574.3047
P84089	3773945.82
Q9DBG9	911105.4063
Q9CR50	78335.59766
Q9JJV2	1145725.406
Q9WUU7	2490052.281
Q9CRC9	514395.75
Q8CHP8	9166542.43
Q8VCS0	426224.6797
Q3UMT1	53754.28906
O70555	9492929.344
P62267	4260109.375
P62071	1438939.625
Q61881	519475.4258
P12815	1026610.852
P70671	56877.05469
Q5BKQ4	3119202.781
O54782	2225022.781
Q80VD1	377060.3438
A0A1L1SVK0	2000318.188
P62996	879205.125
B1AQF4	752874.4844
P08074	903503.7734
E9QJT5	1669210.375
Q9EQ06	2267830.531
A0A0A0MQC3	3598168.719
A0A0A6YX73	1354991.621
P52623	7452646.203
P14847	955081.6641
C0HKG5	5877092.281
Q920Q8	163172.7188
P97823	1703368.938
Q99LC5	324816.8281
P09581	1007904.805
Q8BP67	2601132.625
P59999	9607709.313
Q9EPK7	89963.45313
A0A1L1SRG5	571714.2344
A0A0R4J083	NA
Q8JZV9	166428.8828
Q91WK2	1923374.563
P16330	510122.832
A0A286YDF0	508833.1563
Q8CFX1	592874.125
Q9D1K7	794895.7344
Q8VHM5	3645250.094
Q8BMY7	10357920.52
Q8K1J6	875074.2188
P20060	2469553.457
Q8VH51	143870.5781
Q64282	719847.125
Q8CB58	5250361.543
E9PUA7	2749593.641
Q3V2J9	11985586.22
P27048	1022062.547
Q68FF6	133625.8516
A0A0G2JES3	3051751.672
A0A2I3BQE0	2282231.531
P56380	1308074.586
Q8CBB7	88614169.29
P31532	2515069.656
Q99JX3	249248.4531
Q9D1C8	484812.6719
Q99KR3	479607.7188
Q9JII5	572480.4063
P70288	841928.4473
G3UZ30	278311.2813
Q9D281	73938.39844
O08915	NA
A0A7N9VR94	1215053.254
Q8VEE1	520293.9063
P70303	261949.0938
Q3TCJ1	NA
Q9DD18	1218228.492
P45878	1824087.563
P62320	4643014.063
Q8BGC0	269499.168
O54774	2094457.762
Q8VBT9	211047.0469
Q99PG2	598076.7852
P13745	5571782.469
Q9CQI3	3087771.297
Q9JJN5	689540.9688
Q3THG9	1267855.477
A0A0G2JGI9	450177.5781
D3Z7C6	6203660.797
Q9DB27	1014503.625
P50428	856009.4844
Q9D7I5	2018591.188
P51910	354893.8242
Q9Z1T1	853181.6094
P01644	1399663.5
Q6P5G6	467614.75
P51163	90209.13281
Q8K1R7	36782.74219
P06869	3513430.578
Q8K0T0	12401290.2
Q8CG03	1039243
Q9DCL8	1823912.25
D3Z5N2	3720589.555
P52760	1500952.953
Q99LI8	1826862.914
P84099	5241860.953
Q9DCH4	4254902.75
A0A075B5M7	8915331.75
A0A075B5R5	1994854.672
A0A1L1SSH9	4753026.383
P41317	425764.2813
O70318	1769371.207
Q61584	210262.5625
Q61398	NA
P41241	1073923.016
P47941	1263476.953
Q61495	402266.1328
G3UZ34	2213483.816
A0A075B5T3	320482.6563
Q9D0F3	568104.0781
B1AZP2	300992.8047
D3Z7U4	52176.80859
Q9CQE5	35943.01563
Q99L27	700896.1875
P47879	77804.73438
Q8R121	7446033.758
P62082	22219108.59
Q9JHK4	25050564.75
P97346	676769.6016
P31786	15688566.98
O55201	133440.7031
Q91VC3	268620666.5
Q9JI46	1261710.375
Q9QYH6	63856.21094
Q8CJG0	742648.7188
E9PZF5	1398623.313
A0A2I3BQE3	2166750.969
Q9CPT4	896601.4063
A2ADY9	3340501.313
Q3UWL8	2326907.125
Q8K1B8	213591.5859
A2ARV4	1918798.539
Q9R1Z7	4503774.125
Q8R010	1077364.891
D3YTQ3	2270207.313
Q69Z37	1987570.797
Q91XL1	3382046.906
Q99NF7	288165.1875
Q9WUL7	1475287.422
Q99KP6	327962.9766
P63325	1293881.297
Q9DC50	1301560.75
Q6W8Q3	692484.7344
G3X970	1310383.391
Q9JMG7	1426571.547
Q8CI32	NA
Q61191	5318596.637
Q80XD8	2216930.297
Q9D379	543390.3672
P61750	3372475.641
P39039	1452249.648
Q9R0P4	NA
P35831	49727.59375
Q9EQH2	199398.5625
P23475	66909.36719
P62806	5433111.625
Q8BG95	814645.7969
Q3SXD3	610516.5313
E9Q2Q9	264910.4063
E9PV41	1855358.133
O70325	950568.0313
Q8CBW3	591967.7266
Q6PGB6	2370595.078
E9QP56	1319038
P83917	1229608.672
P42669	1992446.969
P57759	567765.7734
O70456	4218044.781
Q91VH2	441288.5859
Q80XI3	NA
F6V6T4	826955.9844
A0A0J9YU62	NA
P18653	1107845.891
Q80ZX0	463148.3516
Q9D9G2	709236.6406
P35802	494491.625
P23249	NA
P05132	1584438.594
P67871	849740.4766
P31001	1716543.594
Q9JLV5	340265.4063
Q80SW1	647372.8047
Q9CYH2	289162.0469
Q9DBB8	317853.7813
P70122	974908.7109
Q8VEE0	669704.8594
P49962	339142.4375
P17897	1841406.396
A2A432	1421027.813
Q9WUA3	1535190.766
Q60668	37202685.92
D3YZP9	533968.5938
P70389	113869.2422
Q8VDQ1	2915043.656
P15864	1047055.313
Q9D7X8	1041911.219
P14069	29798941.22
O70305	51330991.52
Q8BH43	353761.5625
P58044	2413067.75
P60154	969297.875
Q8BYA0	646994.4063
Q64337	827043.0264
P18242	1577959.398
Q6NXL1	24452049.77
P20239	439664.9063
Q9WVP1	278722.625
Q8VED5	135211.7813
P02798	657558.25
A0A087WNV1	134603.3594
P25799	4390147.313
Q8BH69	805327.4609
Q9DCW4	42466004.58
Q923G2	358061.2969
Q07813	1251860.047
E9QAQ5	NA
Q64433	2017472.547
Q8WTY4	772331.8398
H7BWY6	2160656.016
E9Q1P8	287029.2188
Q3UJB0	NA
Q9DBG6	615993.8438
P61148	2131075.492
Q9QYJ3	492642.668
Q8K3W0	97681.65625
D3Z0V2	109919.0156
P82198	615912.6973
P57784	1825548.547
Q6IRU5	1453965.672
P47809	3345739.281
Q91YZ8	287875.9219
P09803	3296692.922
B2KGA7	875002.0313
P70274	1194839.328
Q8VCI5	1517475.797
Q4KMM3	68998563.06
Q9EPL8	1146174.539
Q9Z0P5	870916.3906
P61255	2231953.492
Q8BY87	245800.8281
Q8CH18	183851.7109
Q9WTL7	14688149.54
Q8CDG3	582864.7734
P31324	140247.625
P54729	192598.5039
P58871	83845.90625
P63280	2627987.867
Q8CHP5	1161945.75
Q6NZB0	1065044.25
Q9Z1R3	504927.1719
Q6ZWZ4	3433265.797
Q9QZE7	1340821.703
P97765	774821.4531
Q3UJD6	289959074.4
P61514	795420.5313
E9PV38	1077565.008
P15327	922080.6719
A0A0B4J1I9	123654.5156
Q9WV55	394265.7031
Q9ES00	418254.7891
O54983	350611.2969
Q62074	NA
Q62419	160780.5781
P49717	329711.0625
Q8VDW0	395610.4531
P26516	1710313.125
Q8K0G5	NA
P20352	562802.2188
P37889	557558.3594
Q8BVU5	668871.5781
Q3UMU9	185599.7813
P63276	1192391.719
P12025	175594.5625
A0A494BB95	2540573.922
Q3TLH4	353648.8398
P14106	979948.2969
Q9R0H5	225545.2188
P29758	566581.7813
Q91WE2	45477.05469
P62307	1862078.797
A0A0B4J1H7	270135.5
Q9Z1K5	226183.3516
O08540	7699963.016
Q8CI33	2422520.078
Q3THK3	1666369.797
P27005	4360419
O88593	6005514.438
J3QN89	62849.4375
P97350	343095.5938
A2BH06	1222614.625
P61079	468082.3125
H3BLI9	1447428.359
A2AQN5	276588.0625
P33267	144322.5313
O35326	232009.2969
Q3UH60	NA
O35594	125756.3906
P41778	83431.39063
Q8BVG4	120653.8047
A0A0G2JGQ8	5762088.836
Q99LR1	54513.61328
P61965	NA
P30412	465761.1641
D3Z6Q9	95876.39844
O88587	1266842.25
D3YYK8	213105.4741
P62774	4037432.688
Q5SYD0	604274.2969
A0A0U1RNF2	263280.4609
Q9JLF6	526586.4922
P12265	2293269.828
Q9Z1A1	1126937.836
P62878	1118578.688
A0A1D5RM23	976459.1563
O08807	1556420.656
A0A5F8MPZ2	10425658.45
Q61249	199501.8438
Q9D1M4	1438419.797
O54734	498599.2344
P70158	1546264.453
Q9CQ48	1129520.695
Q3UHX2	2546072.922
P28667	872652.2813
Q80UP5	892579.0547
Q60902	6975370.945
Q80W22	243299.3789
O09044	NA
P01642	236334.75
Q8K2F8	242744.0156
Q9WTN0	4040925.602
Q3TNA1	82201.34375
Q9DCG9	1505179.672
P70695	205410.8281
Q61414	NA
Q8CHH9	1252551.738
D3Z660	3287414.188
Q61087	921752.9727
Q78JW9	1442149.844
Q8JZL3	610514.5781
Q9D0M1	330761.4531
Q9CPX6	394227
Q9CQF7	215251.9063
P97816	3854913.75
D3Z2H9	4427531.094
A0A0A6YW06	249992.7344
P38647	NA
P97864	491287.4609
P22935	4760757.563
Q6DFW4	9628230.211
Q9JHQ5	217584.4531
P62855	3638212.797
Q91ZX7	15373833.15
Q99PV0	958627.0601
A0A0G2JGU4	644670.5859
Q9CR09	2136745.633
Q569Z6	NA
E9QJW0	223066.0625
P08030	4130636.154
Q80SU7	3922019.832
Q922J3	124185.2773
Q05186	171057.1719
P60710	NA
Q99ME2	209752.123
Q8N7N5	1297358.625
A0A1D5RMM8	479045.6719
P30933	4534114
Q8BM26	14434368.75
Q63829	201513.5234
Q61391	991296.9375
Q9CR26	1849477.539
P10761	337980.9063
P62849	1340426.555
Q9D1G1	902339.2109
Q9QZQ1	195871.1719
Q9R0M5	192769.3125
P61971	5618769.219
P61327	1667767.414
Q9QY36	205692.4844
P62315	1113497.188
Q8CG14	1238674.555
P60840	105662.5781
Q3UN54	9339285.25
Q6PGF7	261291.6582
Q91Z40	111732.0313
Q6NXH9	76938901.47
Q99JB8	143589.3594
Q02248	184843.0234
Q9CQJ6	502689.9219
Q9EQ32	86838.46094
Q9D0L8	259712.5156
Q7M6Y3	615895.3359
Q8BH93	658429.8125
Q6PIP5	244475.9531
A0A338P7E5	1270328.32
Q99JI1	NA
Q6P5B5	NA
Q9EPN1	370789.791
P49182	17024163.77
Q6EDY6	178445.9219
A0A140T8M3	716749.8125
Q9WV54	66211061.17
Q02105	527973.5156
Q9EPB4	6223028.109
G3X9C2	242221.5898
P83741	1070539.067
A0A0R4J092	2173754.66
A0A0R4J140	3153156
Q9CWW6	93198928.73
K3W4Q8	838599.8203
P01592	185069.5469
A0A0R4J256	2681292.398
O88271	386967.5781
Q9ER72	493499.8906
A0A5F8MPP7	707303.3562
Q9D5V5	1358159.25
P70333	1846993.141
Q9Z0Y1	1443830.227
Q9CQH7	1183381.422
Q6IME9	3189997.188
P36916	2156742.227
O09114	30267165.23
E0CYT5	1282762.25
A0A1D5RLN7	1233608.137
Q9D358	2837655.695
Q9D9X8	1750564.344
Q8VDG5	530602.4141
P49442	NA
H3BJZ9	764918.5625
Q9CWL8	NA
Q8R326	NA
P84104	6246274.828
Q8BFZ9	NA
E9Q394	NA
Q61187	1519699.227
P62257	732917.9063
H7BX88	599778.4609
P63087	4792467.715
A2A5H4	256576.6719
Q3TEA8	NA
Q99KW3	122412.7734
Q3UIA2	13541.3291
A0A140T8M2	1056479.156
P62900	4436838.992
Q8C6B0	620725.9961
Q8K2V6	NA
P62311	791171.6563
Q7TMC8	1188104.922
P46414	616003.375
Q9QXZ0	398141.7617
Q62048	2376602.563
Q91V12	361245.3281
P18419	41386269.91
Q6NZN0	5888272
Q3U0V2	233116.4063
G3X957	30094.38672
Q8R4K2	1210432.633
P62852	1965059.734
G3X9K3	4286698.93
Q9Z1W9	243437.5977
Q9QY24	NA
Q62159	1729402.699
Q6P2K6	252744.8594
P28867	230258.6094
Q9D1J1	NA
Q6ZWZ2	477670.4531
Q8R5H1	6971609.834
P56375	531218.875
Q9WTZ1	148972.9688
Q9WU84	NA
Q9D6H2	95164.32031
A0A6I8MWZ0	161876.6719
P10493	472965.3438
Q9CR86	437027.375
Q9WVL0	560041.5313
Q9D2R0	322492.3594
Q9Z0G0	49751.60547
Q8BUK6	404142.9844
Q9CY66	47703.15234
P60824	NA
P06683	593430.4766
Q6YI28	1492689.563
Q8CBY8	NA
Q91VA1	1635443.141
P97425	1620920.031
Q60866	132666.5625
Q9Z1R2	477643.8047
Q3UI43	368551.1875
O54984	418430.7656
Q91ZR2	226664.5938
O08784	NA
O54833	103898.4375
P10922	131939.7656
Q9D8C4	1997011.219
Q9JHH6	211372.9844
P67984	1863885
Q99J83	258221.4297
Q64669	NA
Q3UQ44	230383.6797
P43275	1585792.203
Q9ET54	97183.60156
P49586	256697.1484
Q9CQ92	103058.4609
Q8R409	436941.0156
Q9EST4	351937.9688
A0A2R8VHP3	7469987.531
Q05920	264633.4063
P43277	NA
Q5M8N0	547798
Q921J2	161607.875
O09043	NA
Q9JJ28	1938013.25
A0A075B5V8	2155938.641
D3Z598	253369.7114
Q64345	376545.1406
P56394	271066.6738
Q3TBL6	NA
P56812	1304858.738
Q60596	NA
Q8VCN6	1292185.375
Q0VGB7	92035.92969
P01675	292545.7578
A0A075B5R0	48164.00391
Q9R008	88663.73047
P63166	223520.1563
Q61371	NA
Q9JMG1	219910.8633
P18528	NA
Q9WU28	3581029.813
P09055	NA
Q64314	174929.5625
Q9QUN9	NA
Q8VE47	942780.4375
A2A7K5	305381.8203
P09813	13023032.3
Q8R0H9	1625148.266
P61021	NA
Q5SWU9	161869.3906
Q9D898	NA
A0A1B0GSF9	20265.29688
P11404	1121195.109
Q9DCH6	595242.2734
E9Q0F0	58855838.73
P61957	6411191.883
Q80U87	1580531.336
Q8R2S8	NA
P54726	645505.0039
Q02788	3752992.992
Q9JHW4	597349.2969
Q8K0Q5	NA
Q69ZN7	1690727.063
O08800	714996.2031
P52430	3321593.328
Q8BPB0	2032460.375
Q63810	162096.1406
Q9D0M5	5242019.234
P01638	1410649.484
P81117	153914.8438
Q8BW88	1215008.906
P51437	612590.9375
Q78JE5	225481.1719
Q9Z2X2	450497.7656
Q2NL51	159993.2344
P23578	371892.8125
Q9D820	144583.7969
H3BKU1	NA
Q9JMA2	2450592.656
A0A0R4J0H1	5390918.125
A2AQ19	NA
Q9CYA0	201866.8906
A0A075B680	389422.8281
Q9JMI7	1541096.594
P55292	873829.5938
Q9R059	256793.4531
Q8VEN2	18790076
Q8C0D5	5199149.781
O35601	NA
Q9R1Q7	299934.1875
Q9D263	1187705.766
Q8R3C0	700437.3125
Q9ERF3	311031.8984
Q9D967	200773.9063
Q8BP92	NA
Q3UMF0	19278.54053
Q921K8	334169.2676
Q9Z2V5	394088.7188
P10404	809474.3438
Q9CXL3	68687.91406
Q9D0C4	84134.61719
Q91WG2	132396.9609
Q91W89	469056.75
D3Z3B8	199779.8125
Q8VD62	5825702.531
P05480	507219.3438
O08759	230512.7422
Q8R5I6	2075420.367
Q6PAV2	86286.97852
D3Z4U0	486661.1875
Q6IFZ6	1135337.688
Q8VC30	648539.1406
Q60590	6793508.789
Q6ZWM4	741519.5938
Q80UY2	150786.2969
P30115	663242.8438
P37040	84295.10156
Q3UE37	296786.6875
F8WHM5	198436.1182
Q9JKV1	1124179.93
P0C027	611631.4688
Q9QVP9	336047.1172
Q8BGZ7	3372369.5
Q8BGB7	306646.625
Q9ES74	88403.85938
Q99PP9	63192.04688
Q9JLV6	86687.63281
Q80UW8	54424.69922
P32233	NA
C0HKE5	4252793.552
Q9D1J3	1441264.609
Q3UFY7	1011839.063
Q9CSU0	108677.1797
Q8BMK4	478354.9531
Q9ERG2	681672.125
Q8BFW4	42874.33203
P50518	1282381.773
Q9CSH3	NA
Q9DBH5	708201.4531
F6Q404	2293587.5
Q5EG47	145810.9844
P11214	NA
O70494	NA
P62748	108302.1406
Q8BHZ0	223840.8594
P08730	232789.4688
Q61406	249033.3594
Q9WTX2	522033.3633
O88811	57031.01172
S4R191	NA
P49138	240252.5703
P07091	762305.5625
P15501	1071177.563
Q8CES0	241609.5078
O70492	915239.2266
Q64012	307891.6641
P02301	7541150.75
Q8BGR9	1926829.313
G5E8R1	432995.3906
A6H5Y3	7861660.859
Q9JI90	NA
D3Z3N4	114736.2227
O08638	NA
P00015	669239.0625
Q3UHJ0	NA
Q9D020	98454.79688
Q9CQ86	NA
P00375	564282.2031
Q9EPQ7	1451760.906
Q792Z1	3405307.188
A0A0N4SW28	1180562.125
F8WHV1	NA
A0A5K1VVS7	NA
G3X8R2	191509.3125
A0A140T8N7	177633
Q8C052	55193.08203
Q8R0F6	169000.4805
Q9QZ73	626670.4492
Q9ERE7	1392847.297
A0A075B5M1	NA
D3Z4J5	90832.67188
Q99JZ4	299041.0313
Q62241	298423.9063
Q9QXA5	492197.875
A0A0R4J065	255362.9688
Q61999	NA
Q8BSH9	586641.4375
P53986	258054.2217
Q9D832	121128.6445
Q9ESL0	716214.75
Q9WU63	166114
Q9CXY6	200383.5625
Q9Z183	2503190.578
Q6WKZ8	27257.33203
P08905	235029.5625
Q9JMA9	171412.9688
Q9QYR6	2125581.484
O35955	717661.4688
P40240	2407129.875
A0A0B4J1I1	NA
D3Z1M1	1573938.438
Q6ZQI3	26567.96289
Q9DAJ5	33688.41797
Q8BPU7	54601.94922
P50289	802315.5938
Q5SVR0	1279362.883
Q3TIV5	127421.5703
P32037	203401.3281
Q921I2	NA
O35682	114252.8828
O08749	392048.3438
Q8BMS9	NA
P54731	253348.0625
O54916	257886.375
Q8QZT1	190168.3086
Q8K0U4	NA
Q9ER00	160652.5469
Q9D1T5	81407.00781
Q52KI8	1219026.969
P39053	279340.2461
Q9DC51	NA
Q71FD7	221650.1328
P49935	845059.3438
P48759	NA
Q8R5F3	462472.5469
Q8C4Y3	NA
Q8BGS2	576042.2656
Q9DD02	398266.4844
A0A3B2WBC6	453637.2891
Q9CZH3	NA
G3X9Y6	847196.1875
A0A0R4J0H7	194759.9688
Q9R190	150607.8516
Q63805	935714.9766
O89023	NA
Q9JI48	6422289
Q08288	NA
Q60648	1173818.844
Q9Z2A5	NA
O35382	1350693.75
Q9JHJ0	271164.2461
Q8R3G9	764411.2188
A0A668KL36	49061788
Q8R1A4	2349668.883
P70445	NA
G3X8S8	NA
P97471	969783.7188
A0A1B0GSM3	34198.78125
Q9QZZ6	198814.0156
Q5EBG6	NA
A0A498WFS2	2160238.594
A0A075B5P1	NA
Q9CYN2	NA
Q8BHL8	14694713.89
A0A0R4J1E8	167384.9063
Q3V1L4	417616.5
Q8K2Q9	415710.2891
P63082	NA
Q9D787	NA
L7N1X8	NA
A2AF33	529639.7031
O55013	1734970.758
Q04207	NA
Q9CQD1	NA
Q9ERU9	217004.5039
B2RY56	NA
D3Z4S3	822836.0078
Q61189	83275.5
A0A140T8N5	965186.3906
Q8VCC1	167628.9219
Q9CS42	NA
P70399	NA
Q6P2B1	3620249
A6H5X4	111144.2383
Q8BH95	546764.7344
Q91VR8	393755.375
Q60949	184461.9063
Q6PFR5	91609.03125
A0A140T8M0	1997970.375
Q62000	402630.1563
Q9CX60	NA
A0A0R4IZY6	835220.6875
O35566	89576.5
O55229	560054.6328
Q9DBS5	NA
Q9CQW3	NA
Q9QZ06	126383.2656
Q03963	4152174.992
H3BJ82	NA
Q9CRA5	NA
A2AGS2	NA
Q9DC16	182725.2754
P25688	91407.20313
P01630	115336.3594
Q6NV83	165196.25
P47880	1198279.594
O88312	NA
P01635	1573902.438
A0A0R4J131	441011.4766
P61759	968595.5625
P62892	435847.2188
P61028	159418.5781
F6SJM7	988221.7656
Q80YR5	NA
Q99J45	NA
Q8R0A0	756324.5313
P55258	6164125.945
Q64444	216594.7031
P13595	NA
Q91XF0	994260.9922
Q6PEV3	NA
A0A075B5N4	NA
A0A0A6YVW3	NA
P35762	79659.35938
Q91XD2	93958.07031
Q8BMA6	493115.0156
A9JTY7	83445.14844
P97431	NA
Q61107	NA
Q9EQG9	NA
O35901	2406599.57
Q9D103	NA
Q61024	115028.1641
O08547	382077.9219
Q60855	55812.45898
Q9D1K2	287630.5469
Q5SUF2	746130.9375
E9QLB2	NA
Q9CQ80	5563197.203
A0A2I3BPG9	2204112.297
P83870	NA
P55065	206993.9297
E9Q3Q6	169679.2461
Q3TC93	390103.5664
P35282	233522.7578
Q61151	NA
A2AFQ2	NA
Q8VHL1	2078665.391
D3YZZ5	2236190.75
P04247	NA
Q99JT2	155823.6719
F8VPL5	396577.0669
P98086	1881189.156
P16254	68581.42188
A0A1W2P8C6	NA
Q9JHI5	NA
Q8R5F7	93425091.18
P17095	147698.0156
Q91V77	223507.0313
P35550	262297.5625
Q80ZQ9	97489.75391
Q80X73	NA
A0A087WR57	198261.1406
Q6PD03	510686.5
Q61550	NA
P97352	500537.3242
O08976	3551078.641
Q8BVA4	2894423.688
Q99KN2	NA
A0A0R4J138	58647.18359
P70124	141364.7813
P32020	125072.2344
A0A075B5Y4	NA
Q8K023	232496.75
P15379	NA
Q6ZQ58	129554.8008
Q9WV03	NA
A0A0J9YUG5	NA
Q9D1D4	2800717.406
Q9JHL1	71520.23438
P47968	1652586.906
G3UYV4	518255.6328
Q9QWR8	NA
P46737	4657631.398
A2BGI8	559829.1719
Q8VC31	2433454.41
Q9ESY9	393289.6563
Q6PDG5	244534.0625
Q6P6I6	23724.74219
Q7TSI3	NA
Q3UV17	116965604.2
Q6PF93	NA
P70362	81903.8125
Q921U8	NA
A2ATP6	35359.26172
Q80UK0	NA
A0A2R8VJV3	405275.4063
A0A087WNT2	2295872
Q3UY34	6077.341797
G3UZR1	739954.9375
Q9D7S9	5018780.195
P84096	1911729.75
P17426	105541.0234
Q922E4	231053.4141
Q61473	NA
Q61268	NA
O08992	2076093
P68373	2743455.969
P97821	164606.9219
Q91X96	285504.8438
A2AQ45	NA
Q8CIV8	373908.9141
P60670	NA
O35969	106190.1641
Q61239	343798.25
P21279	52840.34766
Q99K95	NA
Q9CRD4	NA
Q9D0J8	14368399.7
Q8K3G9	175862.0781
Q9CXF4	144768.0781
D3Z6I4	415512.1875
Q80UY1	52679.73438
Q91ZR1	NA
Q91VW5	18238.43164
Q91YP3	NA
P24668	284751.7266
Q64324	NA
Q9Z320	295562.1563
A0A140T8N3	NA
Q9JMD0	236295.0469
G3X982	NA
P29595	4843085.195
Q8VED9	NA
A0A0A0MQA5	3247376.969
F8WHX2	248890.4531
Q9WUD1	NA
Q8CHW4	121558.7031
O88351	NA
Q8BYZ7	56191.81641
Q8VDD8	94054.11719
A0A0G2JFZ3	NA
E9PX53	1671501.365
Q9Z2L7	150857.125
Q9ER67	NA
Q9D8T2	NA
P35492	NA
Q923L6	131109.0313
B0V3P6	145064.9063
Q5U5V2	69276.98438
Q9D554	204519.7813
Q91YH5	5929955.664
A0A0A0MQ99	70679.28125
Q9Z2T6	NA
Q8CGY8	237737.9844
A0A075B5R2	NA
P61963	161395.4766
Q62172	29031.33984
Q9CW03	NA
Q80UP3	24595.07227
Q9D0K2	1089350.547
P29452	433679.2734
Q06180	121519.1875
Q64152	NA
P62858	920888.375
Q80V42	848151.8281
Q8VC03	NA
P56389	377764.7813
P01132	1864579.063
D6RFU9	198998.2656
A2AJI0	14418.81445
Q9D0B6	540365.0625
Q91X43	11013.55908
P35585	224535.7656
P54116	1997957.508
Q05144	236034.9219
Q99L20	3462027.422
Q8VE88	NA
O88842	210033.1953
Q9JMH9	2140885.301
P21570	775406.8984
Q8BIJ7	NA
E9Q6J5	NA
P62313	728991.5625
Q8CAK3	12617.80566
Q9R269	NA
P54103	68184.74219
Q61475	713612.4688
E9QP49	107330.2422
Q8CD15	NA
O89017	154810.6094
Q9QXB9	384139.4063
A2API8	63647.77734
Q3UPH1	380961.9375
Q08189	2806365.313
Q63918	190983.1875
Q9D708	180837.8125
Q9D309	252755.9219
P28653	231668.9063
Q80WT5	369939.5898
Q9D1R9	1622551.328
A0A0R4J0R1	NA
Q8BHD7	89551.34375
A0A1L1SS27	186547.1563
Q9DB16	45384.375
P01680	235991.8438
G5E911	1569017.438
P51949	40409.66016
E0CYW1	661282.1563
Q6ZWV7	1768784.781
Q8VD75	275173.2695
Q8CF89	41007.72656
A0A2R8VHF9	176907.7188
Q8R3Y8	NA
Q8R5F8	2453664.984
Q9D0B0	143616.4844
F8VPP8	189724.4219
Q9DB34	104781.7266
Q6A026	NA
A0A0A0MQF5	298028.2109
Q8R550	2107229.344
A0A0A6YXN4	125797.8672
Q9JK23	123500.7344
Q99M31	636910.7246
Q7TQK5	NA
Q8CGF7	426858.4375
Q8VE70	1215520.641
P62274	1459305.781
Q9JJI8	170364.875
P08207	3318663.125
Q3V140	394356.4375
Q8BXC6	224244.8438
Q60575	124052.8828
Q60960	120953.0156
Q8VHN8	NA
A0A0B4J1J5	242438.1094
Q7TPR4	1067261.625
Q924Y0	NA
Q91WP0	114092.8438
Q8R5J9	907465.9688
E9QKI4	NA
Q9EQI5	205562.8594
Q99LN9	NA
B7ZNL3	NA
Q61749	232166.0625
Q3T9E4	206289.8906
G3UYF9	303229.4375
