Accession,luminal protein estrus
Q9QYG0,0.6385683975821028
Q921M3,0.6707727839664595
Q8BH35,0.6600584952071008
Q9R1P1,0.704540407032741
Q6IRU2,0.7190702729543662
Q9Z1D1,0.659363537003051
O35286,0.7162651719672523
Q61655,0.6617145195888725
Q9QZ08,0.6585163939942785
Q8BVE3,0.6283901148075254
Q9WVQ5,0.6846776798349954
O35841,0.6741678622723918
P63073,0.6862990111670728
B1B0C7,0.5326003175265873
Q9QWK4,0.60625524858459
Q9DBK7,0.6543485821494475
Q9DBG3,0.6619473708997026
Q78ZA7,0.6821742705178587
O70557,0.7496881037293412
Q9CQM9,0.707822870388648
Q91VH6,0.6745007775091757
Q9D142,0.6434812322962199
Q9QXC1,0.7117558286727047
P97470,0.5831170007343717
Q8BFY9,0.6364492347805883
P62281,0.7108763391082953
Q03265,0.6318828344091059
G3X8T9,0.715413557646472
Q64467,0.6779391769005417
Q99LB6,0.7064326787805282
Q9CQ19,0.6843857988166385
O54724,0.6785780712374526
Q148R4,0.44654614233560397
P42208,0.6810552628183575
A0A494B952,0.7019799580654753
P09036,0.5659355597152359
P0DOV1,0.6631230974186705
Q04857,0.6155811320580238
Q8CG72,0.6987821198128765
P63038,0.6878826176256005
Q9DAK9,0.7301110619223774
A0A0R4J049,0.6633958018511025
P46412,0.7179592051701413
Q60631,0.7372155566757148
P00683,0.0
Q64674,0.6877780526845232
Q8VCA8,0.6140858684823469
P61164,0.6820398098917931
Q8BTY1,0.7009405453856112
Q8VCT4,0.6975506606675418
Q8K4Z3,0.7027525106044935
Q9CQB8,0.6427342355367123
P43274,0.7190727249183289
Q99KP3,0.6742059942561989
Q07235,0.6500244333818026
Q7TPV4,0.6039993776466045
P62754,0.6510557786670699
Q9CYT6,0.6101864554271056
P62717,0.6826476467492433
Q99K48,0.6727064092518988
Q62422,0.63564727953283
Q01405,0.6264003321092937
Q6QR59,0.6709178567049595
D3YUT3,0.6988774861745244
P26231,0.6487267868979922
P54071,0.7300663876298437
Q99KH8,0.6418117870315493
Q9QY48,0.5641883309406192
Q9DCC4,0.7045165236443072
Q9CRB1,0.6217193902945037
Q99L45,0.6675357688019301
P70271,0.64581513700431
Q9WUK2,0.6967577253037478
Q8CAY6,0.6570629909586811
Q62093,0.7041709591823674
Q9CQV8,0.7677071735817299
E0CXN5,0.7007561622906917
P54823,0.6351113166461425
Q9DCV7,0.6898262802186182
P32848,0.76099324518075
Q9JMD3,0.766476106856999
G3UXL2,0.7268196341235007
Q6P1B9,0.6753989083753635
Q9JLQ0,0.7168490297897617
Q9WVJ3,0.6508988495936868
Q99J36,0.6682980879042247
Q9R1P0,0.7148475145087453
P47713,0.6725938842672156
Q9WTI7,0.6287957003285091
P62911,0.6621998014863032
Q9Z0J0,0.6789105388696869
Q9DCT1,0.675613779079067
P62270,0.7197061964651732
Q9CPU0,0.7405355472414065
A0A0A6YW77,0.707724118867472
Q8C0E2,0.5992691407067435
P97461,0.6728741077502355
E9QP62,0.6413782549073067
Q8R0A5,0.6916580941168909
Q8C0M9,0.6436583662427846
Q60967,0.6398596471858542
P62264,0.7098566736897416
P40336,0.6680666815065442
P35979,0.7146094322426839
P43276,0.7860728187515291
Q9WTX5,0.683485826289541
Q8BG13,0.6584452249934162
Q3UP87,0.6152471275138099
G3X8T3,0.6070957571211505
P58389,0.6857636226852596
Q9R1T2,0.6838741473631733
O35295,0.6890067892873483
P45591,0.6914447534727005
O08663,0.6681580168278318
Q9DAW9,0.6115571856241948
F8WI14,0.6617743466657385
Q8C878,0.6326760338013617
Q8JZR2,0.659090317541749
P16460,0.7500128414883539
Q921M7,0.6551698348691622
O54988,0.6169606300570115
Q9D2V7,0.6190756482695927
Q1HFZ0,0.6523809080617
Q9WUB3,0.6183196723255796
A2AUD5,0.6401267837747057
Q08091,0.6459814711084306
P62918,0.6965945333698403
O88947,0.6453355215761963
P54728,0.7230217207622408
P26443,0.6595538315172088
Q61656,0.6300265033669212
P61358,0.7146791724155936
Q8BP48,0.6440085085060796
Q8VDM6,0.6319885876605806
O08795,0.7056010421289989
Q3TGS7,0.7606132113733701
P08121,0.6075716838394808
P28660,0.667697581752782
Q6A028,0.6558835562570016
P49443,0.633203103060039
Q61205,0.8579101660165551
P35123,0.6468191304335681
Q8BWT1,0.5902086802150278
Q9ET01,0.6672929557307054
Q9EQU5,0.740517105109321
P34914,0.6631374520307772
Q9CZ42,0.6647017902578537
Q542V3,0.6251612533206712
Q3UXL1,0.6351599960164777
Q9WTX6,0.6227263242869258
P35505,0.6083826184400185
Q9D0A3,0.6754669366784265
P14206,0.7455294005732941
P70202,0.6421175894503923
Q9DAU7,0.6686786526709891
Q9CR51,0.638915150339943
P11859,0.6832681207826767
P70697,0.6231564670639923
Q3UEB3,0.6478610583726492
Q9JKX6,0.5986053024397481
Q9Z185,0.7471195539599716
Q60829,0.7548696006816542
Q60737,0.6160274376947827
Q9CWZ3,0.6493030628341194
Q8CGA0,0.5859336192806591
