Accession,luminal protein estrus
Q9R0P3,0.08382012993221906
Q9Z1Z2,-0.046103286388050654
P47962,0.07109503860123101
Q9JHW2,-0.03394708855535791
Q9WV32,0.024262837118964646
P06801,-0.06637078122711175
P24369,-0.006555737392477945
P21460,-0.07425869412269769
P60122,-0.06707053556244454
Q99JI4,-0.03208528715218401
Q9WTM5,-0.04087496072193598
O70194,-0.03988203860534491
Q99MN1,-0.012267822871931443
P10810,-0.07931400651424089
Q8BMJ2,-0.06134627460766468
A0A0R4J039,0.12216643955033774
Q8BK64,-0.04208937634785624
G3V018,-0.06064652214149767
Q8BP47,-0.025581343505155566
Q8BK67,-0.06001273780576263
Q8VIJ6,-0.026350369110085314
Q3UE92,-0.039767643622054136
O35685,-0.049012307771728054
P50516,-0.02057506928732722
Q9D8W5,-0.053591725010743066
E9PUD2,-0.06938463616465834
Q61553,-0.050766864474478306
Q05D44,0.08141379834178829
Q91WU5,-0.06425647725141033
P41245,-0.06951551740441324
Q8BVI4,0.027859726436865316
P0DP27,0.4623553173382868
A0A1W2P6F6,0.3477156985442866
Q9Z0E6,-0.0011937643355818379
Q99KI0,-0.04641554500639102
Q7TMB8,-0.04924810617889938
Q9Z0U1,-0.053307515881051405
Q00915,0.024235288777552027
Q9Z1Q5,0.10766256335467894
Q9JKR6,-0.054139288955944664
Q64471,0.04534390331442946
Q64442,-0.061438242307017464
Q8R3B1,-0.07152140202143197
Q3UDE2,-0.06222889459915681
Q61823,-0.03967562251796491
P62334,-0.036576266867897105
P70168,-0.020915305311975944
Q68FL6,-0.06700074348072267
Q06890,-0.041503325769878016
Q6ZWQ9,0.05358314740595493
Q3ULJ0,0.1136639058216751
Q62433,-0.07355464232227656
Q9CQT1,-0.049348146485512084
Q921W7,-0.05788656464495226
Q9CZC8,-0.05536267069252731
P70349,0.04837963709386497
P25444,-0.009211670986093443
P48774,-0.021325570018896373
P31230,0.0172935664087876
Q61166,0.03218657101666316
Q9QWL7,-0.018937548418031355
Q00PI9,0.021647496184448133
O70475,-0.061897085395709435
Q61646,-0.0682706520912608
A2AN08,-0.06196654857452415
P54775,0.1268388592581763
Q9R111,-0.04960008931315915
Q6PGH2,-0.05411276972731693
P28474,0.15942392690177093
Q8QZY1,-0.04152786380575484
Q7TNC4,-0.05203505411654844
P99029,0.10507670914270005
O55222,-0.04931287526056698
Q8BJW6,-0.07767805825457065
Q61730,-0.056945238080987955
O35381,0.08019791563154217
A3KMP2,1.2624035010808454
P14148,0.06322281329076211
P06281,-0.07213279490359104
Q9WVK4,-0.03209284276294692
O35215,0.032985784351565836
Q62167,-0.0028753479421316838
Q6P5F9,-0.047831500610770024
Q9D1P4,-0.06358177326851001
Q91YR1,-0.025910540770779842
A0A0R4J093,0.06000004091095156
Q6AW46,-0.07549677089277612
P24547,-0.05744781684859827
Q9CX80,-0.046279706861970166
O09061,0.020801421528427948
P47963,0.006985631913713081
Q9CRB6,0.0017338008906780046
Q6IFX2,0.27408845264594583
A0A0A6YXW6,-0.07446388938834282
Q9CR16,-0.028944855038266604
Q61247,-0.010272518481572701
P63001,0.2690630584432923
Q9QZD9,-0.02684460503544232
Q8K354,-0.043191359333472755
P60229,-0.029020305812079965
Q924M7,-0.06450906495530392
Q09098,0.022999583915600617
P04104,1.5553856703127844
Q6P069,0.016169294464527455
Q6PDM2,0.00036627585289508393
Q9CZ30,-0.03205973867761271
P31725,-0.04522088252763504
Q9CT10,-0.05361041753281448
P11087,-0.0717406705734961
P24472,0.244731160281657
F8WJK8,0.12861257864845999
P09528,-0.01728347988033792
P35235,-0.0397524356747129
A0A0G2JFY5,-0.0644221346787977
Q02819,-0.062257228369649954
D3YWF6,-0.0205342652227682
P06797,-0.0733376601885995
Q9DCN2,0.02688952525999332
Q9DBE0,0.04300280304474108
Q99J09,-0.07261600360113049
P54822,-0.046910452703603604
Q61704,-0.06470958243332738
A0A3B2WDD2,0.01725814350385057
P61205,-0.00881462953786121
A0A1W2P7A1,0.02242480897476077
Q9D8U8,0.18135248097609427
Q8C0L6,-0.07768664558862629
G5E895,-0.05963286192224217
Q8VDN2,-0.06606380025455486
Q9CPW4,-0.02070335986683033
Q61081,-0.04982897980361665
F8WID5,0.12180797929991381
P07310,-0.07722397710109496
Q9JMH6,-0.012579002222709761
Q9DCJ9,-0.062148529198256
Q8C845,-0.014162221823541253
Q9DBB9,-0.04941757903741313
O88487,-0.04831079719352932
P97855,-0.0645044859277965
Q8CFG9,-0.06156214491797129
P63037,-0.06508221465298825
Q9CXW3,-0.044084246859866
Q6P8X1,-0.05140511269781168
O55234,-0.036783009075516404
Q9DBG5,-0.05212809759810153
P47738,-0.04813677112448207
Q9DBR7,-0.044094519260922393
Q8R1Q8,-0.052238599727451956
P10630,-0.03964185150584957
P62814,-0.03305731051974454
Q9CQ60,-0.013155911771946381
P53810,-0.0009714389420783329
P61222,-0.06709448666270042
P10711,-0.05900235516166802
P35564,-0.062295857129294946
Q60598,-0.039949215544959484
Q8VCC9,-0.06775959066639178
Q9WVE8,-0.0446055092358756
Q8K157,0.18896785181476425
O09159,-0.07795611999667065
E9PVA8,-0.06502353659583456
O88851,-0.02793389213414311
Q61635,-0.06284242751450955
P54923,-0.038404985371957905
P14152,0.4806187815408897
Q91YR9,0.004126543962131027
P05784,0.13576875202287697
P70698,-0.07329637566059936
Q6DYE8,-0.07988189149957435
P17427,-0.06574049183435537
Q8BWY3,-0.04316556386199537
